# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 148, 148,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 113, 261,175,174
 1, 2, 2,  75, 137,174,175
 1, 3, 1, 125, 386,174,615
 1, 3, 2,  62, 199,615,174
 1, 4, 1,  32, 418,615,243
 1, 4, 2,  50, 249,243,615
 1, 5, 1,  31, 449,243,448
 1, 5, 2,  16, 265,448,243
 1, 6, 1,  93, 542,448,118
 1, 6, 2,  17, 282,118,448
 1, 7, 1,  16, 558,118,496
 1, 7, 2,  16, 298,496,118
 1, 8, 1, 105, 663,496,610
 1, 8, 2,   9, 307,610,496
 1, 9, 1,  40, 703,610,103
 1, 9, 2,  28, 335,103,610
 1,10, 1,   7, 710,103,614
 1,10, 2,  24, 359,614,103
 1,11, 1,  18, 728,614,613
 1,11, 2,  18, 377,613,614
 1,12, 1,  11, 739,613,104
 1,12, 2,  39, 416,104,613
 1,13, 1,  56, 795,104,758
 1,13, 2,   5, 421,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 154, 172,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  87, 259,196,26
 2, 3, 2,  49,  94,26,196
 2, 4, 1,  41, 300,26,193
 2, 4, 2,  86, 180,193,26
 2, 5, 1,  43, 343,193,37
 2, 5, 2,  36, 216,37,193
 2, 6, 1,  52, 395,37,152
 2, 6, 2,  36, 252,152,37
 2, 7, 1,  30, 425,152,760
 2, 7, 2,  53, 305,760,152
 3, 1, 1,  24,  24,269,39
 3, 1, 2,  22,  22,39,269
 3, 2, 1,  28,  52,39,116
 3, 2, 2,  30,  52,116,39
 3, 3, 1,  67, 119,116,133
 3, 3, 2,  63, 115,133,116
 4, 1, 1, 117, 117,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  44, 161,597,470
 4, 2, 2,  49, 157,470,597
 4, 3, 1,  49, 210,470,125
 4, 3, 2,  26, 183,125,470
 4, 4, 1,  38, 248,125,667
 4, 4, 2, 115, 298,667,125
 4, 5, 1,  24, 272,667,422
 4, 5, 2,  19, 317,422,667
 4, 6, 1,  39, 311,422,151
 4, 6, 2,  62, 379,151,422
 4, 7, 1,  73, 384,151,20
 4, 7, 2,  75, 454,20,151
 4, 8, 1,   7, 391,20,741
 4, 8, 2,   8, 462,741,20
 4, 9, 1,  18, 409,741,773
 4, 9, 2,  18, 480,773,741
 4,10, 1,  46, 455,773,152
 4,10, 2,   5, 485,152,773
 5, 1, 1,  92,  92,4012,510
 5, 1, 2,  98,  98,510,4012
 5, 2, 1,  45, 137,510,528
 5, 2, 2,  46, 144,528,510
 5, 3, 1,  18, 155,528,327
 5, 3, 2,  14, 158,327,528
 5, 4, 1,  18, 173,327,458
 5, 4, 2,  18, 176,458,327
 5, 5, 1,  24, 197,458,459
 5, 5, 2,  23, 199,459,458
 5, 6, 1,  89, 286,459,405
 5, 6, 2,  87, 286,405,459
 6, 1, 1,  29,  29,405,150
 6, 1, 2, 111, 111,150,405
 6, 2, 1,  23,  52,150,148
 6, 2, 2,  28, 139,148,150
 6, 3, 1,  36,  88,148,149
 6, 3, 2,  15, 154,149,148
 6, 4, 1,  75, 163,149,44
 6, 4, 2, 108, 262,44,149
 6, 5, 1,  29, 192,44,351
 6, 5, 2,  29, 291,351,44
 6, 6, 1,  27, 219,351,36
 6, 6, 2,   7, 298,36,351
 6, 7, 1,  22, 241,36,776
 6, 7, 2,  47, 345,776,36
 6, 8, 1,   7, 248,776,37
 6, 8, 2,   7, 352,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  52,  52,691,179
 7, 2, 1,  34,  77,691,64
 7, 2, 2,  14,  66,64,691
 7, 3, 1,  22,  99,64,65
 7, 3, 2,  23,  89,65,64
 7, 4, 1,  36, 135,65,66
