# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 160, 160,2127,175
 1, 1, 2, 324, 324,175,2127
 1, 2, 1, 107, 267,175,174
 1, 2, 2, 228, 552,174,175
 1, 3, 1,   8, 275,174,615
 1, 3, 2,  59, 611,615,174
 1, 4, 1,  32, 307,615,243
 1, 4, 2,  16, 627,243,615
 1, 5, 1,  31, 338,243,448
 1, 5, 2,  16, 643,448,243
 1, 6, 1,  87, 425,448,118
 1, 6, 2,  17, 660,118,448
 1, 7, 1,  16, 441,118,496
 1, 7, 2,  16, 676,496,118
 1, 8, 1,  90, 531,496,610
 1, 8, 2,   9, 685,610,496
 1, 9, 1,  43, 574,610,103
 1, 9, 2,  51, 736,103,610
 1,10, 1,   7, 581,103,614
 1,10, 2,  29, 765,614,103
 1,11, 1,  18, 599,614,613
 1,11, 2,  18, 783,613,614
 1,12, 1,  13, 612,613,104
 1,12, 2,   9, 792,104,613
 1,13, 1,  21, 633,104,758
 1,13, 2,   5, 797,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  36,  54,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 315, 369,196,26
 2, 3, 2,  64, 109,26,196
 2, 4, 1,  40, 409,26,193
 2, 4, 2,  49, 158,193,26
 2, 5, 1, 136, 545,193,37
 2, 5, 2, 240, 398,37,193
 2, 6, 1,  19, 564,37,152
 2, 6, 2, 135, 533,152,37
 2, 7, 1,  34, 598,152,760
 2, 7, 2, 333, 866,760,152
 3, 1, 1,  19,  19,269,39
 3, 1, 2,  92,  92,39,269
 3, 2, 1,  28,  47,39,116
 3, 2, 2,  29, 121,116,39
 3, 3, 1,  64, 111,116,133
 3, 3, 2,  63, 184,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  44, 152,470,597
 4, 3, 1,  30, 176,470,125
 4, 3, 2,  18, 170,125,470
 4, 4, 1,  31, 207,125,667
 4, 4, 2, 111, 281,667,125
 4, 5, 1,  25, 232,667,422
 4, 5, 2,  20, 301,422,667
 4, 6, 1,  38, 270,422,151
 4, 6, 2,  65, 366,151,422
 4, 7, 1,  72, 342,151,20
 4, 7, 2,  81, 447,20,151
 4, 8, 1,   7, 349,20,741
 4, 8, 2,   7, 454,741,20
 4, 9, 1,  18, 367,741,773
 4, 9, 2,  18, 472,773,741
 4,10, 1,  80, 447,773,152
 4,10, 2,   5, 477,152,773
 5, 1, 1,  94,  94,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 139,510,528
 5, 2, 2,  51, 141,528,510
 5, 3, 1,  15, 154,528,327
 5, 3, 2,  14, 155,327,528
 5, 4, 1,  15, 169,327,458
 5, 4, 2,  16, 171,458,327
 5, 5, 1,  24, 193,458,459
 5, 5, 2,  28, 199,459,458
 5, 6, 1,  87, 280,459,405
 5, 6, 2,  87, 286,405,459
 6, 1, 1,  49,  49,405,150
 6, 1, 2,  77,  77,150,405
 6, 2, 1,  23,  72,150,148
 6, 2, 2,  73, 150,148,150
 6, 3, 1,  36, 108,148,149
 6, 3, 2,  70, 220,149,148
 6, 4, 1,  73, 181,149,44
 6, 4, 2,  88, 308,44,149
 6, 5, 1,  29, 210,44,351
 6, 5, 2,  29, 337,351,44
 6, 6, 1,  10, 220,351,36
 6, 6, 2,   7, 344,36,351
 6, 7, 1,  22, 242,36,776
 6, 7, 2, 158, 502,776,36
 6, 8, 1,   7, 249,776,37
 6, 8, 2,   7, 509,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 158, 158,691,179
 7, 2, 1,  23,  66,691,64
 7, 2, 2,  14, 172,64,691
 7, 3, 1,  22,  88,64,65
 7, 3, 2,  26, 198,65,64
 7, 4, 1,  36, 124,65,66
 7, 4, 2,  36, 234,66,65
 7, 5, 1,  29, 153,66,750
 7, 5, 2,   4, 238,750,66
 7, 6, 1,  59, 212,750,63
 7, 6, 2,  59, 297,63,750
 7, 7, 1,  31, 243,63,67
 7, 7, 2, 158, 455,67,63
 7, 8, 1,  23, 266,67,55
 7, 8, 2,  60, 515,55,67
 7, 9, 1,  38, 304,55,61
 7, 9, 2, 219, 734,61,55
