# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 143, 143,2127,175
 1, 1, 2,  64,  64,175,2127
 1, 2, 1, 618, 761,175,174
 1, 2, 2, 105, 169,174,175
 1, 3, 1,  47, 808,174,615
 1, 3, 2,  62, 231,615,174
 1, 4, 1,  32, 840,615,243
 1, 4, 2,  55, 286,243,615
 1, 5, 1,  31, 871,243,448
 1, 5, 2,  16, 302,448,243
 1, 6, 1, 319,1190,448,118
 1, 6, 2,  17, 319,118,448
 1, 7, 1,  16,1206,118,496
 1, 7, 2,  16, 335,496,118
 1, 8, 1, 118,1324,496,610
 1, 8, 2,   9, 344,610,496
 1, 9, 1, 131,1455,610,103
 1, 9, 2, 156, 500,103,610
 1,10, 1,   7,1462,103,614
 1,10, 2, 106, 606,614,103
 1,11, 1,  18,1480,614,613
 1,11, 2,  18, 624,613,614
 1,12, 1,  44,1524,613,104
 1,12, 2,  29, 653,104,613
 1,13, 1,  76,1600,104,758
 1,13, 2,   5, 658,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  31,  49,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  95, 144,196,26
 2, 3, 2, 161, 206,26,196
 2, 4, 1,  37, 181,26,193
 2, 4, 2,  48, 254,193,26
 2, 5, 1, 129, 310,193,37
 2, 5, 2,  81, 335,37,193
 2, 6, 1,  19, 329,37,152
 2, 6, 2,  91, 426,152,37
 2, 7, 1,  26, 355,152,760
 2, 7, 2, 198, 624,760,152
 3, 1, 1, 171, 171,269,39
 3, 1, 2, 228, 228,39,269
 3, 2, 1,  28, 199,39,116
 3, 2, 2,  29, 257,116,39
 3, 3, 1,  64, 263,116,133
 3, 3, 2,  63, 320,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  49, 157,470,597
 4, 3, 1,  30, 176,470,125
 4, 3, 2,  28, 185,125,470
 4, 4, 1, 229, 405,125,667
 4, 4, 2, 342, 527,667,125
 4, 5, 1,  19, 424,667,422
 4, 5, 2,  19, 546,422,667
 4, 6, 1,  43, 467,422,151
 4, 6, 2, 388, 934,151,422
 4, 7, 1,  73, 540,151,20
 4, 7, 2,  78,1012,20,151
 4, 8, 1,   7, 547,20,741
 4, 8, 2,   8,1020,741,20
 4, 9, 1,  18, 565,741,773
 4, 9, 2,  18,1038,773,741
 4,10, 1,  71, 636,773,152
 4,10, 2,   5,1043,152,773
 5, 1, 1,  91,  91,4012,510
 5, 1, 2,  91,  91,510,4012
 5, 2, 1,  45, 136,510,528
 5, 2, 2,  47, 138,528,510
 5, 3, 1,  15, 151,528,327
 5, 3, 2,  14, 152,327,528
 5, 4, 1,  15, 166,327,458
 5, 4, 2,  16, 168,458,327
 5, 5, 1,  23, 189,458,459
 5, 5, 2,  30, 198,459,458
 5, 6, 1,  87, 276,459,405
