# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 153, 153,2127,175
 1, 1, 2, 156, 156,175,2127
 1, 2, 1, 112, 265,175,174
 1, 2, 2, 177, 333,174,175
 1, 3, 1,  72, 337,174,615
 1, 3, 2,  62, 395,615,174
 1, 4, 1,  32, 369,615,243
 1, 4, 2, 210, 605,243,615
 1, 5, 1,  31, 400,243,448
 1, 5, 2,  16, 621,448,243
 1, 6, 1,  84, 484,448,118
 1, 6, 2,  17, 638,118,448
 1, 7, 1,  16, 500,118,496
 1, 7, 2,  16, 654,496,118
 1, 8, 1,  54, 554,496,610
 1, 8, 2,   9, 663,610,496
 1, 9, 1,  38, 592,610,103
 1, 9, 2,  81, 744,103,610
 1,10, 1,   7, 599,103,614
 1,10, 2,  51, 795,614,103
 1,11, 1,  18, 617,614,613
 1,11, 2,  18, 813,613,614
 1,12, 1,  11, 628,613,104
 1,12, 2,  28, 841,104,613
 1,13, 1,  33, 661,104,758
 1,13, 2,   5, 846,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 178, 196,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 169, 365,196,26
 2, 3, 2,  58, 103,26,196
 2, 4, 1,  62, 427,26,193
 2, 4, 2,  61, 164,193,26
 2, 5, 1, 225, 652,193,37
 2, 5, 2, 129, 293,37,193
 2, 6, 1,  24, 676,37,152
 2, 6, 2, 110, 403,152,37
 2, 7, 1,  24, 700,152,760
 2, 7, 2, 251, 654,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  24,  24,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  29,  53,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 116,133,116
 4, 1, 1, 110, 110,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 147,597,470
 4, 2, 2,  47, 155,470,597
 4, 3, 1,  31, 178,470,125
 4, 3, 2,  24, 179,125,470
 4, 4, 1,  30, 208,125,667
 4, 4, 2, 431, 610,667,125
 4, 5, 1,  19, 227,667,422
 4, 5, 2,  25, 635,422,667
 4, 6, 1,  43, 270,422,151
 4, 6, 2,  61, 696,151,422
 4, 7, 1,  73, 343,151,20
 4, 7, 2,  75, 771,20,151
 4, 8, 1,   7, 350,20,741
 4, 8, 2,   8, 779,741,20
 4, 9, 1,  18, 368,741,773
 4, 9, 2,  18, 797,773,741
 4,10, 1,  75, 443,773,152
 4,10, 2,   5, 802,152,773
 5, 1, 1, 105, 105,4012,510
 5, 1, 2,  99,  99,510,4012
 5, 2, 1,  45, 150,510,528
 5, 2, 2,  74, 173,528,510
 5, 3, 1,  16, 166,528,327
 5, 3, 2,  14, 187,327,528
 5, 4, 1,  15, 181,327,458
 5, 4, 2,  16, 203,458,327
 5, 5, 1,  23, 204,458,459
 5, 5, 2,  69, 272,459,458
 5, 6, 1,  87, 291,459,405
 5, 6, 2,  88, 360,405,459
 6, 1, 1,  44,  44,405,150
 6, 1, 2, 323, 323,150,405
 6, 2, 1,  23,  67,150,148
 6, 2, 2,  75, 398,148,150
 6, 3, 1,  41, 108,148,149
 6, 3, 2,  15, 413,149,148
 6, 4, 1,  73, 181,149,44
 6, 4, 2,  97, 510,44,149
 6, 5, 1,  29, 210,44,351
 6, 5, 2,  29, 539,351,44
 6, 6, 1,  53, 263,351,36
 6, 6, 2,   7, 546,36,351
 6, 7, 1,  22, 285,36,776
 6, 7, 2, 323, 869,776,36
