# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 166, 166,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 108, 274,175,174
 1, 2, 2,  82, 145,174,175
 1, 3, 1,   8, 282,174,615
 1, 3, 2,  62, 207,615,174
 1, 4, 1,  32, 314,615,243
 1, 4, 2,  16, 223,243,615
 1, 5, 1,  31, 345,243,448
 1, 5, 2,  16, 239,448,243
 1, 6, 1,  90, 435,448,118
 1, 6, 2,  17, 256,118,448
 1, 7, 1,  16, 451,118,496
 1, 7, 2,  16, 272,496,118
 1, 8, 1, 105, 556,496,610
 1, 8, 2,   9, 281,610,496
 1, 9, 1,  40, 596,610,103
 1, 9, 2,  42, 323,103,610
 1,10, 1,   7, 603,103,614
 1,10, 2,  48, 371,614,103
 1,11, 1,  18, 621,614,613
 1,11, 2,  18, 389,613,614
 1,12, 1,  10, 631,613,104
 1,12, 2,   9, 398,104,613
 1,13, 1,  76, 707,104,758
 1,13, 2,   5, 403,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  27,  45,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 200, 245,196,26
 2, 3, 2, 140, 185,26,196
 2, 4, 1,  59, 304,26,193
 2, 4, 2, 204, 389,193,26
 2, 5, 1,  74, 378,193,37
 2, 5, 2,  50, 439,37,193
 2, 6, 1,  38, 416,37,152
 2, 6, 2,  63, 502,152,37
 2, 7, 1,  35, 451,152,760
 2, 7, 2, 119, 621,760,152
 3, 1, 1,  32,  32,269,39
 3, 1, 2,  22,  22,39,269
 3, 2, 1,  28,  60,39,116
 3, 2, 2,  31,  53,116,39
 3, 3, 1,  79, 139,116,133
 3, 3, 2,  63, 116,133,116
 4, 1, 1, 112, 112,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  51, 163,597,470
 4, 2, 2,  66, 174,470,597
 4, 3, 1,  36, 199,470,125
 4, 3, 2,  18, 192,125,470
 4, 4, 1,  33, 232,125,667
 4, 4, 2, 147, 339,667,125
 4, 5, 1,  68, 300,667,422
 4, 5, 2,  19, 358,422,667
 4, 6, 1,  44, 344,422,151
 4, 6, 2, 129, 487,151,422
 4, 7, 1,  72, 416,151,20
 4, 7, 2,  78, 565,20,151
 4, 8, 1,   7, 423,20,741
 4, 8, 2,   7, 572,741,20
 4, 9, 1,  18, 441,741,773
 4, 9, 2,  18, 590,773,741
 4,10, 1,  80, 521,773,152
 4,10, 2,   5, 595,152,773
 5, 1, 1, 126, 126,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 171,510,528
 5, 2, 2,  46, 136,528,510
 5, 3, 1,  23, 194,528,327
 5, 3, 2,  14, 150,327,528
 5, 4, 1,  21, 215,327,458
 5, 4, 2,  16, 166,458,327
 5, 5, 1,  27, 242,458,459
 5, 5, 2,  36, 202,459,458
 5, 6, 1,  91, 333,459,405
 5, 6, 2,  87, 289,405,459
 6, 1, 1,  45,  45,405,150
 6, 1, 2, 282, 282,150,405
 6, 2, 1,  22,  67,150,148
 6, 2, 2,  36, 318,148,150
 6, 3, 1,  60, 127,148,149
 6, 3, 2,  14, 332,149,148
 6, 4, 1,  75, 202,149,44
 6, 4, 2, 102, 434,44,149
 6, 5, 1,  29, 231,44,351
 6, 5, 2,  29, 463,351,44
 6, 6, 1,  50, 281,351,36
 6, 6, 2,   7, 470,36,351
 6, 7, 1,  22, 303,36,776
 6, 7, 2, 307, 777,776,36
 6, 8, 1,   7, 310,776,37
 6, 8, 2,   7, 784,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 244, 244,691,179
 7, 2, 1,  58, 101,691,64
 7, 2, 2,  14, 258,64,691
 7, 3, 1,  22, 123,64,65
 7, 3, 2,  26, 284,65,64
 7, 4, 1,  36, 159,65,66
 7, 4, 2,  36, 320,66,65
 7, 5, 1,  53, 212,66,750
 7, 5, 2,   4, 324,750,66
 7, 6, 1,  60, 272,750,63
 7, 6, 2,  59, 383,63,750
 7, 7, 1,  39, 311,63,67
 7, 7, 2,  40, 423,67,63
 7, 8, 1,  36, 347,67,55
 7, 8, 2, 196, 619,55,67
 7, 9, 1,  35, 382,55,61
 7, 9, 2,  27, 646,61,55
 7,10, 1,  74, 456,61,59
 7,10, 2, 135, 781,59,61
 7,11, 1,  18, 474,59,76
 7,11, 2,  38, 819,76,59
 7,12, 1,  22, 496,76,141
 7,12, 2,  22, 841,141,76
 7,13, 1,  14, 510,141,166
 7,13, 2,  54, 895,166,141
 7,14, 1,  32, 542,166,182
 7,14, 2,  14, 909,182,166
 7,15, 1,  14, 556,182,403
 7,15, 2, 132,1041,403,182
 8, 1, 1,  42,  42,81,38
 8, 1, 2,  51,  51,38,81
 8, 2, 1,  58, 100,38,280
 8, 2, 2, 201, 252,280,38
 8, 3, 1,  41, 141,280,142
 8, 3, 2,  36, 288,142,280
 8, 4, 1,  24, 165,142,126
 8, 4, 2,  84, 372,126,142
 8, 5, 1,   7, 172,126,653
 8, 5, 2,  74, 446,653,126
 8, 6, 1,  52, 224,653,35
 8, 6, 2,  14, 460,35,653
 8, 7, 1,  55, 279,35,193
 8, 7, 2,  77, 537,193,35
 9, 1, 1,  41,  41,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 141,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 209,90,630
 9, 3, 2,  70, 207,630,90
 9, 4, 1,  75, 284,630,223
 9, 4, 2,  70, 277,223,630
 9, 5, 1,  72, 356,223,224
 9, 5, 2,  72, 349,224,223
 9, 6, 1,  43, 399,224,506
 9, 6, 2,  40, 389,506,224
 9, 7, 1,  33, 432,506,41
 9, 7, 2,  32, 421,41,506
 9, 8, 1,  30, 462,41,655
 9, 8, 2,  29, 450,655,41
 9, 9, 1,  44, 506,655,443
 9, 9, 2,  45, 495,443,655
 9,10, 1,  36, 542,443,73
 9,10, 2,  31, 526,73,443
 9,11, 1,  45, 587,73,72
 9,11, 2,  45, 571,72,73
