# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 130, 130,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 107, 237,175,174
 1, 2, 2,  79, 141,174,175
 1, 3, 1,   8, 245,174,615
 1, 3, 2,  54, 195,615,174
 1, 4, 1,  32, 277,615,243
 1, 4, 2,  16, 211,243,615
 1, 5, 1,  31, 308,243,448
 1, 5, 2,  16, 227,448,243
 1, 6, 1,  54, 362,448,118
 1, 6, 2,  17, 244,118,448
 1, 7, 1,  16, 378,118,496
 1, 7, 2,  16, 260,496,118
 1, 8, 1,  40, 418,496,610
 1, 8, 2,   9, 269,610,496
 1, 9, 1,  27, 445,610,103
 1, 9, 2,  27, 296,103,610
 1,10, 1,   7, 452,103,614
 1,10, 2,  17, 313,614,103
 1,11, 1,  18, 470,614,613
 1,11, 2,  18, 331,613,614
 1,12, 1,  10, 480,613,104
 1,12, 2,   9, 340,104,613
 1,13, 1,  10, 490,104,758
 1,13, 2,   5, 345,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  27,  45,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  37,  82,196,26
 2, 3, 2, 116, 161,26,196
 2, 4, 1,  40, 122,26,193
 2, 4, 2,  72, 233,193,26
 2, 5, 1,  51, 173,193,37
 2, 5, 2,  55, 288,37,193
 2, 6, 1,  19, 192,37,152
 2, 6, 2,  34, 322,152,37
 2, 7, 1,  24, 216,152,760
 2, 7, 2,  47, 369,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  23,  23,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  29,  52,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 115,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  43, 151,470,597
 4, 3, 1,  22, 168,470,125
 4, 3, 2,  18, 169,125,470
 4, 4, 1,  30, 198,125,667
 4, 4, 2,  44, 213,667,125
 4, 5, 1,  19, 217,667,422
 4, 5, 2,  19, 232,422,667
 4, 6, 1,  37, 254,422,151
 4, 6, 2,  66, 298,151,422
 4, 7, 1,  72, 326,151,20
 4, 7, 2,  75, 373,20,151
 4, 8, 1,   7, 333,20,741
