# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 151, 151,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 466, 617,175,174
 1, 2, 2,  84, 146,174,175
 1, 3, 1, 102, 719,174,615
 1, 3, 2,  62, 208,615,174
 1, 4, 1,  32, 751,615,243
 1, 4, 2,  89, 297,243,615
 1, 5, 1,  31, 782,243,448
 1, 5, 2,  16, 313,448,243
 1, 6, 1, 299,1081,448,118
 1, 6, 2,  17, 330,118,448
 1, 7, 1,  16,1097,118,496
 1, 7, 2,  16, 346,496,118
 1, 8, 1, 130,1227,496,610
 1, 8, 2,   9, 355,610,496
 1, 9, 1,  36,1263,610,103
 1, 9, 2, 142, 497,103,610
 1,10, 1,   7,1270,103,614
 1,10, 2,  82, 579,614,103
 1,11, 1,  18,1288,614,613
 1,11, 2,  18, 597,613,614
 1,12, 1,  11,1299,613,104
 1,12, 2,  35, 632,104,613
 1,13, 1,  19,1318,104,758
 1,13, 2,   5, 637,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  36,  54,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  37,  91,196,26
 2, 3, 2, 446, 491,26,196
 2, 4, 1,  37, 128,26,193
 2, 4, 2,  62, 553,193,26
 2, 5, 1,  37, 165,193,37
 2, 5, 2,  39, 592,37,193
 2, 6, 1,  19, 184,37,152
 2, 6, 2,  26, 618,152,37
 2, 7, 1,  24, 208,152,760
 2, 7, 2,  51, 669,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  26,  26,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  30,  56,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 119,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 109, 109,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  40, 149,470,597
 4, 3, 1,  32, 178,470,125
 4, 3, 2,  36, 185,125,470
 4, 4, 1,  30, 208,125,667
 4, 4, 2, 431, 616,667,125
 4, 5, 1,  19, 227,667,422
 4, 5, 2,  20, 636,422,667
