# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 140, 140,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 113, 253,175,174
 1, 2, 2,  91, 153,174,175
 1, 3, 1,  42, 295,174,615
 1, 3, 2,  62, 215,615,174
 1, 4, 1,  32, 327,615,243
 1, 4, 2,  98, 313,243,615
 1, 5, 1,  31, 358,243,448
 1, 5, 2,  16, 329,448,243
 1, 6, 1,  66, 424,448,118
 1, 6, 2,  17, 346,118,448
 1, 7, 1,  16, 440,118,496
 1, 7, 2,  16, 362,496,118
 1, 8, 1,  59, 499,496,610
 1, 8, 2,   9, 371,610,496
 1, 9, 1,  48, 547,610,103
 1, 9, 2,  50, 421,103,610
 1,10, 1,   7, 554,103,614
 1,10, 2,  37, 458,614,103
 1,11, 1,  18, 572,614,613
 1,11, 2,  18, 476,613,614
 1,12, 1,  12, 584,613,104
 1,12, 2,  31, 507,104,613
 1,13, 1,  47, 631,104,758
 1,13, 2,   5, 512,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  37,  55,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  39,  94,196,26
 2, 3, 2, 168, 213,26,196
 2, 4, 1,  37, 131,26,193
 2, 4, 2,  71, 284,193,26
 2, 5, 1,  36, 167,193,37
 2, 5, 2,  45, 329,37,193
 2, 6, 1,  19, 186,37,152
 2, 6, 2,  39, 368,152,37
 2, 7, 1,  24, 210,152,760
 2, 7, 2, 138, 506,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  26,  26,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  30,  56,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 119,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 109, 109,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  47, 156,470,597
 4, 3, 1,  21, 167,470,125
 4, 3, 2,  56, 212,125,470
 4, 4, 1,  30, 197,125,667
 4, 4, 2, 229, 441,667,125
 4, 5, 1,  19, 216,667,422
 4, 5, 2,  20, 461,422,667
 4, 6, 1,  37, 253,422,151
 4, 6, 2, 207, 668,151,422
 4, 7, 1,  73, 326,151,20
 4, 7, 2,  74, 742,20,151
 4, 8, 1,   7, 333,20,741
 4, 8, 2,   8, 750,741,20
 4, 9, 1,  18, 351,741,773
 4, 9, 2,  18, 768,773,741
 4,10, 1,  65, 416,773,152
 4,10, 2,   5, 773,152,773
 5, 1, 1,  91,  91,4012,510
 5, 1, 2,  91,  91,510,4012
 5, 2, 1,  45, 136,510,528
 5, 2, 2,  46, 137,528,510
 5, 3, 1,  15, 151,528,327
 5, 3, 2,  14, 151,327,528
 5, 4, 1,  15, 166,327,458
 5, 4, 2,  16, 167,458,327
 5, 5, 1,  23, 189,458,459
 5, 5, 2,  23, 190,459,458
 5, 6, 1,  87, 276,459,405
 5, 6, 2,  88, 278,405,459
 6, 1, 1,  23,  23,405,150
 6, 1, 2,  82,  82,150,405
 6, 2, 1,  23,  46,150,148
 6, 2, 2,  31, 113,148,150
 6, 3, 1,  27,  73,148,149
 6, 3, 2,  15, 128,149,148
 6, 4, 1,  73, 146,149,44
 6, 4, 2, 109, 237,44,149
 6, 5, 1,  29, 175,44,351
 6, 5, 2,  29, 266,351,44
 6, 6, 1,  12, 187,351,36
 6, 6, 2,   7, 273,36,351
 6, 7, 1,  22, 209,36,776
 6, 7, 2, 323, 596,776,36
 6, 8, 1,   7, 216,776,37
 6, 8, 2,   7, 603,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  48,  48,691,179
 7, 2, 1,  31,  74,691,64
 7, 2, 2,  14,  62,64,691
 7, 3, 1,  22,  96,64,65
 7, 3, 2,  25,  87,65,64
 7, 4, 1,  36, 132,65,66
 7, 4, 2,  36, 123,66,65
 7, 5, 1,  43, 175,66,750
 7, 5, 2,   4, 127,750,66
 7, 6, 1,  59, 234,750,63
 7, 6, 2,  59, 186,63,750
 7, 7, 1,  30, 264,63,67
 7, 7, 2,  36, 222,67,63
 7, 8, 1,  23, 287,67,55
 7, 8, 2,  86, 308,55,67
 7, 9, 1,  23, 310,55,61
 7, 9, 2,  51, 359,61,55
 7,10, 1,  20, 330,61,59
 7,10, 2, 127, 486,59,61
 7,11, 1,  18, 348,59,76
 7,11, 2,  74, 560,76,59
 7,12, 1,  22, 370,76,141
 7,12, 2,  22, 582,141,76
 7,13, 1,  14, 384,141,166
 7,13, 2,  38, 620,166,141
 7,14, 1,  21, 405,166,182
 7,14, 2,  14, 634,182,166
 7,15, 1,  14, 419,182,403
 7,15, 2,  24, 658,403,182
 8, 1, 1,  40,  40,81,38
 8, 1, 2,  51,  51,38,81
 8, 2, 1,  58,  98,38,280
 8, 2, 2,  78, 129,280,38
 8, 3, 1,  72, 170,280,142
 8, 3, 2,  36, 165,142,280
 8, 4, 1,  16, 186,142,126
 8, 4, 2,  96, 261,126,142
 8, 5, 1,   7, 193,126,653
 8, 5, 2,  81, 342,653,126
 8, 6, 1,  19, 212,653,35
 8, 6, 2,  14, 356,35,653
 8, 7, 1,  15, 227,35,193
 8, 7, 2,  72, 428,193,35
 9, 1, 1,  39,  39,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 139,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 207,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 278,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 350,223,224
 9, 5, 2,  72, 348,224,223
 9, 6, 1,  41, 391,224,506
 9, 6, 2,  40, 388,506,224
 9, 7, 1,  33, 424,506,41
 9, 7, 2,  32, 420,41,506
 9, 8, 1,  26, 450,41,655
 9, 8, 2,  30, 450,655,41
 9, 9, 1,  43, 493,655,443
 9, 9, 2,  45, 495,443,655
 9,10, 1,  32, 525,443,73
 9,10, 2,  32, 527,73,443
 9,11, 1,  42, 567,73,72
 9,11, 2,  45, 572,72,73
 9,12, 1,  32, 599,72,194
 9,12, 2,  36, 608,194,72
 9,13, 1,  30, 629,194,282
 9,13, 2,  30, 638,282,194
 9,14, 1,  23, 652,282,2
 9,14, 2,  26, 664,2,282
 9,15, 1,  19, 671,2,203
 9,15, 2,  31, 695,203,2
 9,16, 1,  16, 687,203,3
 9,16, 2,  15, 710,3,203
10, 1, 1,  37,  37,124,410
10, 1, 2,  41,  41,410,124
10, 2, 1,  69, 106,410,189
10, 2, 2,  70, 111,189,410
10, 3, 1,   4, 110,189,738
10, 3, 2,  15, 126,738,189
10, 4, 1,  80, 190,738,372
10, 4, 2,  79, 205,372,738
10, 5, 1,  19, 209,372,42
10, 5, 2,  15, 220,42,372
10, 6, 1,  55, 264,42,172
10, 6, 2,  59, 279,172,42
10, 7, 1, 108, 372,172,370
10, 7, 2, 114, 393,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  59,  59,5,130
11, 2, 1,  15,  74,5,151
11, 2, 2,  14,  73,151,5
11, 3, 1,  55, 129,151,127
11, 3, 2,  54, 127,127,151
11, 4, 1,  16, 145,127,149
11, 4, 2,   7, 134,149,127
11, 5, 1,  72, 217,149,432
11, 5, 2,  79, 213,432,149
12, 1, 1,   8,   8,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  84,  92,9,178
12, 2, 2,  72,  79,178,9
12, 3, 1,  52, 144,178,148
12, 3, 2,  55, 134,148,178
13, 1, 1,  94,  94,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1,  81, 175,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1,  57, 232,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1,  92, 324,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  45, 369,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  49, 418,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1,  80, 498,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1,  65, 563,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  20, 165,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 176,331,586
14, 4, 2,  16, 180,586,331
14, 5, 1,  32, 208,586,107
14, 5, 2,  25, 205,107,586
14, 6, 1,  42, 250,107,701
14, 6, 2,  45, 250,701,107
14, 7, 1,  36, 286,701,108
14, 7, 2,  47, 297,108,701
14, 8, 1,  46, 332,108,73
14, 8, 2,  45, 342,73,108
14, 9, 1,  47, 379,73,72
14, 9, 2,  46, 388,72,73
14,10, 1,  26, 405,72,132
14,10, 2,  26, 414,132,72
15, 1, 1,  54,  54,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  37,  91,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1, 112, 203,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1,  86, 289,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  43,  43,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  36,  79,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  23, 102,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  34, 136,226,272
16, 4, 2,  33,  90,272,226
16, 5, 1,  12, 148,272,50
16, 5, 2,  11, 101,50,272
16, 6, 1,  16, 164,50,49
16, 6, 2,  15, 116,49,50
17, 1, 1, 106, 106,229,301
17, 1, 2, 105, 105,301,229
17, 2, 1,  23, 129,301,163
17, 2, 2,  23, 128,163,301
17, 3, 1,  19, 148,163,70
17, 3, 2,  16, 144,70,163
17, 4, 1,  67, 215,70,157
17, 4, 2,  66, 210,157,70
17, 5, 1,  48, 263,157,295
17, 5, 2,  52, 262,295,157
17, 6, 1,  11, 274,295,158
17, 6, 2,  10, 272,158,295
17, 7, 1,  13, 287,158,623
17, 7, 2,  18, 290,623,158
17, 8, 1,  15, 302,623,156
17, 8, 2,  15, 305,156,623
17, 9, 1,  51, 353,156,155
17, 9, 2,  36, 341,155,156
17,10, 1,  84, 437,155,187
17,10, 2,  84, 425,187,155
17,11, 1,  38, 475,187,599
17,11, 2,  80, 505,599,187
17,12, 1,  72, 547,599,311
17,12, 2, 134, 639,311,599
18, 1, 1,  42,  42,727,797
18, 1, 2,  32,  32,797,727
18, 2, 1, 112, 154,797,456
18, 2, 2, 112, 144,456,797
18, 3, 1,  47, 201,456,110
18, 3, 2,  23, 167,110,456
18, 4, 1,  98, 299,110,109
18, 4, 2, 103, 270,109,110
18, 5, 1,  20, 319,109,331
18, 5, 2,  19, 289,331,109
18, 6, 1,  14, 333,331,586
18, 6, 2,  16, 305,586,331
18, 7, 1,  26, 359,586,107
18, 7, 2,  26, 331,107,586
18, 8, 1,  32, 391,107,701
18, 8, 2,  33, 364,701,107
18, 9, 1,  36, 427,701,108
18, 9, 2,  36, 400,108,701
18,10, 1,   7, 434,108,594
18,10, 2,  11, 411,594,108
18,11, 1,  29, 463,594,73
18,11, 2,  29, 440,73,594
18,12, 1,  62, 525,73,72
18,12, 2,  61, 501,72,73
18,13, 1,  26, 551,72,132
18,13, 2,  26, 527,132,72
18,14, 1,  27, 578,132,194
18,14, 2,  14, 541,194,132
18,15, 1,  37, 615,194,282
18,15, 2,  39, 580,282,194
18,16, 1,  40, 655,282,2
