# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 184, 184,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 116, 300,175,174
 1, 2, 2,  84, 146,174,175
 1, 3, 1,   8, 308,174,615
 1, 3, 2,  56, 202,615,174
 1, 4, 1,  32, 340,615,243
 1, 4, 2,  16, 218,243,615
 1, 5, 1,  31, 371,243,448
 1, 5, 2,  16, 234,448,243
 1, 6, 1,  93, 464,448,118
 1, 6, 2,  17, 251,118,448
 1, 7, 1,  16, 480,118,496
 1, 7, 2,  16, 267,496,118
 1, 8, 1,  78, 558,496,610
 1, 8, 2,   9, 276,610,496
 1, 9, 1,  33, 591,610,103
 1, 9, 2,  49, 325,103,610
 1,10, 1,   7, 598,103,614
 1,10, 2,  34, 359,614,103
 1,11, 1,  18, 616,614,613
 1,11, 2,  18, 377,613,614
 1,12, 1,  11, 627,613,104
 1,12, 2,   9, 386,104,613
 1,13, 1,  43, 670,104,758
 1,13, 2,   5, 391,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 100, 118,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  49, 167,196,26
 2, 3, 2, 393, 438,26,196
 2, 4, 1, 205, 372,26,193
 2, 4, 2,  83, 521,193,26
 2, 5, 1,  75, 447,193,37
 2, 5, 2,  55, 576,37,193
 2, 6, 1,  45, 492,37,152
 2, 6, 2,  40, 616,152,37
 2, 7, 1,  37, 529,152,760
 2, 7, 2,  49, 665,760,152
 3, 1, 1,  51,  51,269,39
 3, 1, 2,  25,  25,39,269
 3, 2, 1,  28,  79,39,116
 3, 2, 2,  32,  57,116,39
 3, 3, 1,  69, 148,116,133
 3, 3, 2,  63, 120,133,116
 4, 1, 1, 115, 115,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  48, 163,597,470
 4, 2, 2,  44, 152,470,597
 4, 3, 1,  40, 203,470,125
 4, 3, 2,  18, 170,125,470
 4, 4, 1,  89, 292,125,667
 4, 4, 2,  58, 228,667,125
 4, 5, 1,  27, 319,667,422
 4, 5, 2,  19, 247,422,667
 4, 6, 1,  48, 367,422,151
 4, 6, 2,  65, 312,151,422
 4, 7, 1,  72, 439,151,20
 4, 7, 2,  96, 408,20,151
 4, 8, 1,   7, 446,20,741
 4, 8, 2,   7, 415,741,20
 4, 9, 1,  18, 464,741,773
 4, 9, 2,  18, 433,773,741
 4,10, 1,  72, 536,773,152
 4,10, 2,   5, 438,152,773
 5, 1, 1, 172, 172,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 217,510,528
 5, 2, 2,  47, 137,528,510
 5, 3, 1,  35, 252,528,327
 5, 3, 2,  14, 151,327,528
 5, 4, 1,  23, 275,327,458
 5, 4, 2,  21, 172,458,327
 5, 5, 1,  27, 302,458,459
 5, 5, 2,  41, 213,459,458
 5, 6, 1,  93, 395,459,405
 5, 6, 2,  87, 300,405,459
 6, 1, 1,  33,  33,405,150
 6, 1, 2, 323, 323,150,405
 6, 2, 1,  35,  68,150,148
 6, 2, 2,  36, 359,148,150
 6, 3, 1,  49, 117,148,149
 6, 3, 2,  34, 393,149,148
 6, 4, 1, 100, 217,149,44
 6, 4, 2,  84, 477,44,149
 6, 5, 1,  29, 246,44,351
 6, 5, 2,  29, 506,351,44
 6, 6, 1,  24, 270,351,36
 6, 6, 2,   7, 513,36,351
 6, 7, 1,  22, 292,36,776
 6, 7, 2,  77, 590,776,36
 6, 8, 1,   7, 299,776,37
 6, 8, 2,   7, 597,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  54,  54,691,179
 7, 2, 1,  83, 126,691,64
 7, 2, 2,  14,  68,64,691
 7, 3, 1,  22, 148,64,65
 7, 3, 2,  28,  96,65,64
 7, 4, 1,  36, 184,65,66
 7, 4, 2,  36, 132,66,65
 7, 5, 1,  53, 237,66,750
 7, 5, 2,   4, 136,750,66
 7, 6, 1,  62, 299,750,63
 7, 6, 2,  59, 195,63,750
 7, 7, 1,  39, 338,63,67
 7, 7, 2,  42, 237,67,63
 7, 8, 1,  39, 377,67,55
 7, 8, 2, 258, 495,55,67
 7, 9, 1,  43, 420,55,61
 7, 9, 2,  39, 534,61,55
 7,10, 1, 157, 577,61,59
 7,10, 2, 178, 712,59,61
 7,11, 1,  18, 595,59,76
 7,11, 2,  35, 747,76,59
 7,12, 1,  55, 650,76,141
 7,12, 2,  22, 769,141,76
 7,13, 1,  14, 664,141,166
 7,13, 2,  87, 856,166,141
 7,14, 1,  51, 715,166,182
 7,14, 2,  14, 870,182,166
 7,15, 1,  14, 729,182,403
 7,15, 2,  47, 917,403,182
 8, 1, 1,  33,  33,81,38
 8, 1, 2,  39,  39,38,81
 8, 2, 1,  58,  91,38,280
 8, 2, 2,  78, 117,280,38
 8, 3, 1, 123, 214,280,142
 8, 3, 2,  36, 153,142,280
 8, 4, 1,  30, 244,142,126
 8, 4, 2,  72, 225,126,142
 8, 5, 1,   7, 251,126,653
 8, 5, 2, 107, 332,653,126
 8, 6, 1, 119, 370,653,35
 8, 6, 2,  14, 346,35,653
 8, 7, 1, 185, 555,35,193
 8, 7, 2,  67, 413,193,35
 9, 1, 1,  41,  41,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 141,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  70, 211,90,630
 9, 3, 2,  70, 207,630,90
 9, 4, 1,  72, 283,630,223
 9, 4, 2,  70, 277,223,630
 9, 5, 1,  72, 355,223,224
 9, 5, 2,  72, 349,224,223
 9, 6, 1,  43, 398,224,506
 9, 6, 2,  40, 389,506,224
 9, 7, 1,  34, 432,506,41
 9, 7, 2,  32, 421,41,506
 9, 8, 1,  30, 462,41,655
 9, 8, 2,  28, 449,655,41
 9, 9, 1,  45, 507,655,443
 9, 9, 2,  45, 494,443,655
 9,10, 1,  36, 543,443,73
 9,10, 2,  31, 525,73,443
 9,11, 1,  46, 589,73,72
 9,11, 2,  50, 575,72,73
 9,12, 1,  37, 626,72,194
 9,12, 2,  55, 630,194,72
 9,13, 1,  29, 655,194,282
 9,13, 2,  29, 659,282,194
 9,14, 1,  27, 682,282,2
 9,14, 2,  20, 679,2,282
 9,15, 1,  18, 700,2,203
 9,15, 2,  51, 730,203,2
 9,16, 1,  20, 720,203,3
 9,16, 2,  14, 744,3,203
10, 1, 1,  39,  39,124,410
10, 1, 2,  54,  54,410,124
10, 2, 1,  78, 117,410,189
10, 2, 2,  71, 125,189,410
10, 3, 1,   4, 121,189,738
10, 3, 2,  33, 158,738,189
10, 4, 1,  82, 203,738,372
10, 4, 2,  79, 237,372,738
10, 5, 1,  41, 244,372,42
10, 5, 2,  16, 253,42,372
10, 6, 1,  54, 298,42,172
10, 6, 2,  60, 313,172,42
10, 7, 1, 108, 406,172,370
10, 7, 2, 118, 431,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  60,  60,5,130
11, 2, 1,  42, 101,5,151
11, 2, 2,  14,  74,151,5
11, 3, 1,  66, 167,151,127
11, 3, 2,  54, 128,127,151
11, 4, 1, 107, 274,127,149
11, 4, 2,   7, 135,149,127
11, 5, 1,  72, 346,149,432
11, 5, 2,  79, 214,432,149
12, 1, 1,   8,   8,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  73,  81,9,178
12, 2, 2,  73,  80,178,9
12, 3, 1,  52, 133,178,148
12, 3, 2,  52, 132,148,178
13, 1, 1,  88,  88,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1,  76, 164,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1,  71, 235,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1,  97, 332,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  56, 388,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  50, 438,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1, 115, 553,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1,  83, 636,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  33, 178,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 189,331,586
14, 4, 2,  11, 175,586,331
14, 5, 1,  28, 217,586,107
14, 5, 2,  25, 200,107,586
14, 6, 1,  40, 257,107,701
14, 6, 2,  49, 249,701,107
14, 7, 1,  37, 294,701,108
14, 7, 2,  36, 285,108,701
14, 8, 1,  46, 340,108,73
14, 8, 2,  46, 331,73,108
14, 9, 1,  46, 386,73,72
14, 9, 2,  46, 377,72,73
14,10, 1,  26, 412,72,132
14,10, 2,  26, 403,132,72
15, 1, 1,  63,  63,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  40, 103,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1,  90, 193,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1, 231, 424,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  40,  40,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  67, 107,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  22, 129,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  33, 162,226,272
