# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 352, 352,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 836,1188,175,174
 1, 2, 2, 211, 274,174,175
 1, 3, 1,   8,1196,174,615
 1, 3, 2,  62, 336,615,174
 1, 4, 1,  32,1228,615,243
 1, 4, 2,  16, 352,243,615
 1, 5, 1,  31,1259,243,448
 1, 5, 2,  16, 368,448,243
 1, 6, 1, 483,1742,448,118
 1, 6, 2,  17, 385,118,448
 1, 7, 1,  16,1758,118,496
 1, 7, 2,  16, 401,496,118
 1, 8, 1, 130,1888,496,610
 1, 8, 2,   9, 410,610,496
 1, 9, 1,  65,1953,610,103
 1, 9, 2,  67, 477,103,610
 1,10, 1,   7,1960,103,614
 1,10, 2, 106, 583,614,103
 1,11, 1,  18,1978,614,613
 1,11, 2,  18, 601,613,614
 1,12, 1,  25,2003,613,104
 1,12, 2,   9, 610,104,613
 1,13, 1,  66,2069,104,758
 1,13, 2,   5, 615,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 104, 122,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  71, 193,196,26
 2, 3, 2, 440, 485,26,196
 2, 4, 1, 130, 323,26,193
 2, 4, 2,  63, 548,193,26
 2, 5, 1, 375, 698,193,37
 2, 5, 2,  52, 600,37,193
 2, 6, 1,  53, 751,37,152
 2, 6, 2,  73, 673,152,37
 2, 7, 1,  55, 806,152,760
 2, 7, 2, 337,1010,760,152
 3, 1, 1,  38,  38,269,39
 3, 1, 2,  43,  43,39,269
 3, 2, 1,  28,  66,39,116
 3, 2, 2,  30,  73,116,39
 3, 3, 1, 103, 169,116,133
 3, 3, 2,  63, 136,133,116
 4, 1, 1, 129, 129,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1, 115, 244,597,470
 4, 2, 2, 168, 276,470,597
 4, 3, 1,  38, 282,470,125
 4, 3, 2,  22, 298,125,470
 4, 4, 1, 294, 576,125,667
 4, 4, 2, 431, 729,667,125
 4, 5, 1,  66, 642,667,422
 4, 5, 2,  19, 748,422,667
 4, 6, 1, 438,1080,422,151
 4, 6, 2, 415,1163,151,422
 4, 7, 1,  83,1163,151,20
 4, 7, 2, 721,1884,20,151
 4, 8, 1,   7,1170,20,741
 4, 8, 2,  78,1962,741,20
 4, 9, 1,  18,1188,741,773
 4, 9, 2,  18,1980,773,741
 4,10, 1,  80,1268,773,152
 4,10, 2,   5,1985,152,773
 5, 1, 1, 413, 413,4012,510
 5, 1, 2, 118, 118,510,4012
 5, 2, 1,  45, 458,510,528
 5, 2, 2,  46, 164,528,510
 5, 3, 1, 138, 596,528,327
 5, 3, 2,  14, 178,327,528
 5, 4, 1,  30, 626,327,458
 5, 4, 2, 208, 386,458,327
 5, 5, 1,  28, 654,458,459
 5, 5, 2,  69, 455,459,458
 5, 6, 1,  90, 744,459,405
 5, 6, 2,  86, 541,405,459
 6, 1, 1,  32,  32,405,150
 6, 1, 2, 323, 323,150,405
 6, 2, 1,  23,  55,150,148
 6, 2, 2,  50, 373,148,150
 6, 3, 1,  45, 100,148,149
 6, 3, 2,  27, 400,149,148
 6, 4, 1, 104, 204,149,44
 6, 4, 2,  85, 485,44,149
 6, 5, 1,  29, 233,44,351
 6, 5, 2,  29, 514,351,44
 6, 6, 1, 107, 340,351,36
 6, 6, 2,   7, 521,36,351
 6, 7, 1,  22, 362,36,776
 6, 7, 2, 302, 823,776,36
 6, 8, 1,   7, 369,776,37
 6, 8, 2,   7, 830,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  83,  83,691,179
 7, 2, 1, 155, 198,691,64
 7, 2, 2,  14,  97,64,691
 7, 3, 1,  22, 220,64,65
 7, 3, 2,  34, 131,65,64
 7, 4, 1,  36, 256,65,66
 7, 4, 2,  36, 167,66,65
 7, 5, 1,  53, 309,66,750
 7, 5, 2,   4, 171,750,66
 7, 6, 1, 140, 449,750,63
 7, 6, 2,  58, 229,63,750
 7, 7, 1, 130, 579,63,67
 7, 7, 2, 216, 445,67,63
 7, 8, 1, 172, 751,67,55
 7, 8, 2, 278, 723,55,67
 7, 9, 1,  54, 805,55,61
 7, 9, 2,  28, 751,61,55
 7,10, 1, 185, 990,61,59
 7,10, 2, 168, 919,59,61
 7,11, 1,  18,1008,59,76
 7,11, 2,  48, 967,76,59
 7,12, 1,  52,1060,76,141
 7,12, 2,  22, 989,141,76
 7,13, 1,  14,1074,141,166
 7,13, 2, 108,1097,166,141
 7,14, 1,  32,1106,166,182
 7,14, 2,  14,1111,182,166
 7,15, 1,  14,1120,182,403
 7,15, 2, 170,1281,403,182
 8, 1, 1, 123, 123,81,38
 8, 1, 2, 219, 219,38,81
 8, 2, 1,  58, 181,38,280
 8, 2, 2, 180, 399,280,38
 8, 3, 1,  86, 267,280,142
 8, 3, 2,  36, 435,142,280
 8, 4, 1,  32, 299,142,126
 8, 4, 2, 213, 648,126,142
 8, 5, 1,   7, 306,126,653
 8, 5, 2,  86, 734,653,126
 8, 6, 1, 130, 436,653,35
 8, 6, 2,  14, 748,35,653
 8, 7, 1, 151, 587,35,193
 8, 7, 2,  88, 836,193,35
 9, 1, 1,  41,  41,69,494
