# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 155, 155,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 138, 293,175,174
 1, 2, 2, 272, 335,174,175
 1, 3, 1,   8, 301,174,615
 1, 3, 2,  60, 395,615,174
 1, 4, 1,  32, 333,615,243
 1, 4, 2,  16, 411,243,615
 1, 5, 1,  31, 364,243,448
 1, 5, 2,  16, 427,448,243
 1, 6, 1,  67, 431,448,118
 1, 6, 2,  17, 444,118,448
 1, 7, 1,  16, 447,118,496
 1, 7, 2,  16, 460,496,118
 1, 8, 1,  45, 492,496,610
 1, 8, 2,   9, 469,610,496
 1, 9, 1,  27, 519,610,103
 1, 9, 2,  31, 500,103,610
 1,10, 1,   7, 526,103,614
 1,10, 2,  22, 522,614,103
 1,11, 1,  18, 544,614,613
 1,11, 2,  18, 540,613,614
 1,12, 1,  11, 555,613,104
 1,12, 2,   9, 549,104,613
 1,13, 1,  58, 613,104,758
 1,13, 2,   5, 554,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  27,  45,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  75, 120,196,26
 2, 3, 2, 257, 302,26,196
 2, 4, 1,  50, 170,26,193
 2, 4, 2,  79, 381,193,26
 2, 5, 1, 314, 484,193,37
 2, 5, 2,  42, 423,37,193
 2, 6, 1,  28, 512,37,152
 2, 6, 2,  80, 503,152,37
 2, 7, 1,  29, 541,152,760
 2, 7, 2, 167, 670,760,152
 3, 1, 1,  18,  18,269,39
 3, 1, 2,  21,  21,39,269
 3, 2, 1,  28,  46,39,116
 3, 2, 2,  29,  50,116,39
 3, 3, 1,  65, 111,116,133
 3, 3, 2,  63, 113,133,116
 4, 1, 1, 112, 112,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  40, 152,597,470
 4, 2, 2,  43, 151,470,597
 4, 3, 1,  22, 174,470,125
 4, 3, 2,  18, 169,125,470
 4, 4, 1,  35, 209,125,667
 4, 4, 2,  59, 228,667,125
 4, 5, 1,  22, 231,667,422
 4, 5, 2,  19, 247,422,667
 4, 6, 1,  65, 296,422,151
 4, 6, 2, 184, 431,151,422
 4, 7, 1,  72, 368,151,20
 4, 7, 2,  81, 512,20,151
 4, 8, 1,   7, 375,20,741
 4, 8, 2,   7, 519,741,20
 4, 9, 1,  18, 393,741,773
 4, 9, 2,  18, 537,773,741
 4,10, 1,  71, 464,773,152
 4,10, 2,   5, 542,152,773
 5, 1, 1, 113, 113,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 158,510,528
 5, 2, 2,  47, 137,528,510
 5, 3, 1,  26, 184,528,327
 5, 3, 2,  14, 151,327,528
 5, 4, 1,  18, 202,327,458
 5, 4, 2, 122, 273,458,327
 5, 5, 1,  27, 229,458,459
 5, 5, 2,  48, 321,459,458
 5, 6, 1,  93, 322,459,405
 5, 6, 2,  88, 409,405,459
 6, 1, 1,  28,  28,405,150
 6, 1, 2,  59,  59,150,405
 6, 2, 1,  22,  50,150,148
 6, 2, 2,  34,  93,148,150
 6, 3, 1,  42,  92,148,149
 6, 3, 2,  14, 107,149,148
 6, 4, 1,  74, 166,149,44
 6, 4, 2, 110, 217,44,149
 6, 5, 1,  29, 195,44,351
 6, 5, 2,  29, 246,351,44
 6, 6, 1,  11, 206,351,36
 6, 6, 2,   7, 253,36,351
 6, 7, 1,  22, 228,36,776
 6, 7, 2, 323, 576,776,36
 6, 8, 1,   7, 235,776,37
 6, 8, 2,   7, 583,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  48,  48,691,179
 7, 2, 1,  61, 104,691,64
 7, 2, 2,  14,  62,64,691
 7, 3, 1,  22, 126,64,65
 7, 3, 2,  27,  89,65,64
 7, 4, 1,  36, 162,65,66
 7, 4, 2,  36, 125,66,65
 7, 5, 1,  47, 209,66,750
 7, 5, 2,   4, 129,750,66
 7, 6, 1,  60, 269,750,63
 7, 6, 2,  59, 188,63,750
 7, 7, 1,  33, 302,63,67
 7, 7, 2,  47, 235,67,63
 7, 8, 1,  36, 338,67,55
 7, 8, 2, 109, 344,55,67
 7, 9, 1,  25, 363,55,61
 7, 9, 2,  34, 378,61,55
 7,10, 1,  31, 394,61,59
 7,10, 2,  35, 413,59,61
 7,11, 1,  18, 412,59,76
 7,11, 2,  25, 438,76,59
 7,12, 1,  22, 434,76,141
 7,12, 2,  22, 460,141,76
 7,13, 1,  14, 448,141,166
 7,13, 2,  93, 553,166,141
 7,14, 1,  20, 468,166,182
 7,14, 2,  14, 567,182,166
 7,15, 1,  14, 482,182,403
 7,15, 2,  24, 591,403,182
 8, 1, 1,  33,  33,81,38
 8, 1, 2,  38,  38,38,81
 8, 2, 1,  58,  91,38,280
 8, 2, 2,  79, 117,280,38
 8, 3, 1,  39, 130,280,142
 8, 3, 2,  36, 153,142,280
 8, 4, 1,  17, 147,142,126
 8, 4, 2, 119, 272,126,142
 8, 5, 1,   7, 154,126,653
 8, 5, 2,  58, 330,653,126
