# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 193, 193,2127,175
 1, 1, 2,  61,  61,175,2127
 1, 2, 1, 109, 302,175,174
 1, 2, 2,  53, 114,174,175
 1, 3, 1,   8, 310,174,615
 1, 3, 2,  18, 132,615,174
 1, 4, 1,  32, 342,615,243
 1, 4, 2,  16, 148,243,615
 1, 5, 1,  31, 373,243,448
 1, 5, 2,  16, 164,448,243
 1, 6, 1,  64, 437,448,118
 1, 6, 2,  17, 181,118,448
 1, 7, 1,  16, 453,118,496
 1, 7, 2,  16, 197,496,118
 1, 8, 1,  50, 503,496,610
 1, 8, 2,   9, 206,610,496
 1, 9, 1,  22, 525,610,103
 1, 9, 2,  21, 227,103,610
 1,10, 1,   7, 532,103,614
 1,10, 2,  16, 243,614,103
 1,11, 1,  18, 550,614,613
 1,11, 2,  18, 261,613,614
 1,12, 1,  10, 560,613,104
 1,12, 2,   9, 270,104,613
 1,13, 1,  14, 574,104,758
 1,13, 2,   5, 275,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  27,  45,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  41,  86,196,26
 2, 3, 2,  70, 115,26,196
 2, 4, 1,  47, 133,26,193
 2, 4, 2,  86, 201,193,26
 2, 5, 1, 112, 245,193,37
 2, 5, 2,  36, 237,37,193
 2, 6, 1,  72, 317,37,152
 2, 6, 2,  30, 267,152,37
 2, 7, 1,  29, 346,152,760
 2, 7, 2,  98, 365,760,152
 3, 1, 1,  21,  21,269,39
 3, 1, 2,  31,  31,39,269
 3, 2, 1,  28,  49,39,116
 3, 2, 2,  31,  62,116,39
 3, 3, 1,  65, 114,116,133
 3, 3, 2,  63, 125,133,116
 4, 1, 1, 108, 108,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1, 113, 221,597,470
 4, 2, 2,  38, 146,470,597
 4, 3, 1,  23, 244,470,125
 4, 3, 2,  18, 164,125,470
 4, 4, 1, 156, 400,125,667
 4, 4, 2,  32, 196,667,125
 4, 5, 1,  23, 423,667,422
 4, 5, 2,  18, 214,422,667
 4, 6, 1,  43, 466,422,151
 4, 6, 2, 234, 448,151,422
 4, 7, 1,  72, 538,151,20
 4, 7, 2, 109, 557,20,151
 4, 8, 1,   7, 545,20,741
 4, 8, 2,   7, 564,741,20
 4, 9, 1,  18, 563,741,773
 4, 9, 2,  18, 582,773,741
 4,10, 1,  80, 643,773,152
 4,10, 2,   5, 587,152,773
 5, 1, 1, 101, 101,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 146,510,528
 5, 2, 2,  45, 135,528,510
 5, 3, 1,  36, 182,528,327
 5, 3, 2,  14, 149,327,528
 5, 4, 1,  21, 203,327,458
 5, 4, 2,  14, 163,458,327
 5, 5, 1,  24, 227,458,459
 5, 5, 2,  28, 191,459,458
 5, 6, 1,  87, 314,459,405
 5, 6, 2,  86, 277,405,459
 6, 1, 1,  25,  25,405,150
 6, 1, 2, 247, 247,150,405
 6, 2, 1,  22,  47,150,148
 6, 2, 2,  24, 271,148,150
 6, 3, 1,  31,  78,148,149
 6, 3, 2,  14, 285,149,148
 6, 4, 1,  74, 152,149,44
 6, 4, 2,  75, 360,44,149
 6, 5, 1,  29, 181,44,351
 6, 5, 2,  29, 389,351,44
 6, 6, 1,  96, 277,351,36
 6, 6, 2,   7, 396,36,351
 6, 7, 1,  22, 299,36,776
 6, 7, 2,  38, 434,776,36
 6, 8, 1,   7, 306,776,37
 6, 8, 2,   7, 441,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  57,  57,691,179
 7, 2, 1, 106, 149,691,64
 7, 2, 2,  14,  71,64,691
 7, 3, 1,  22, 171,64,65
 7, 3, 2,  23,  94,65,64
 7, 4, 1,  36, 207,65,66
 7, 4, 2,  36, 130,66,65
 7, 5, 1,  41, 248,66,750
 7, 5, 2,   4, 134,750,66
 7, 6, 1,  63, 311,750,63
 7, 6, 2,  58, 192,63,750
 7, 7, 1,  36, 347,63,67
 7, 7, 2,  35, 227,67,63
 7, 8, 1, 108, 455,67,55
 7, 8, 2, 323, 550,55,67
 7, 9, 1,  29, 484,55,61
 7, 9, 2,  32, 582,61,55
 7,10, 1,  84, 568,61,59
 7,10, 2, 202, 784,59,61
 7,11, 1,  18, 586,59,76
 7,11, 2,  20, 804,76,59
 7,12, 1,  22, 608,76,141
 7,12, 2,  22, 826,141,76
 7,13, 1,  14, 622,141,166
 7,13, 2,  57, 883,166,141
 7,14, 1,  23, 645,166,182
 7,14, 2,  14, 897,182,166
 7,15, 1,  14, 659,182,403
 7,15, 2,  43, 940,403,182
 8, 1, 1,  44,  44,81,38
 8, 1, 2,  46,  46,38,81
 8, 2, 1,  58, 102,38,280
 8, 2, 2,  62, 108,280,38
 8, 3, 1,  37, 139,280,142
 8, 3, 2,  36, 144,142,280
 8, 4, 1,  24, 163,142,126
 8, 4, 2,  33, 177,126,142
 8, 5, 1,   7, 170,126,653
 8, 5, 2,  17, 194,653,126
 8, 6, 1,  33, 203,653,35
 8, 6, 2,  14, 208,35,653
 8, 7, 1,  37, 240,35,193
 8, 7, 2,  21, 229,193,35
 9, 1, 1,  39,  39,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1,  99, 138,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 206,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 277,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 349,223,224
 9, 5, 2,  72, 348,224,223
