# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 270, 270,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 115, 385,175,174
 1, 2, 2,  63, 126,174,175
 1, 3, 1,   8, 393,174,615
 1, 3, 2,  61, 187,615,174
 1, 4, 1,  32, 425,615,243
 1, 4, 2,  16, 203,243,615
 1, 5, 1,  31, 456,243,448
 1, 5, 2,  16, 219,448,243
 1, 6, 1, 119, 575,448,118
 1, 6, 2,  17, 236,118,448
 1, 7, 1,  16, 591,118,496
 1, 7, 2,  16, 252,496,118
 1, 8, 1, 130, 721,496,610
 1, 8, 2,   9, 261,610,496
 1, 9, 1,  74, 795,610,103
 1, 9, 2,  48, 309,103,610
 1,10, 1,   7, 802,103,614
 1,10, 2,  33, 342,614,103
 1,11, 1,  18, 820,614,613
 1,11, 2,  18, 360,613,614
 1,12, 1,  13, 833,613,104
 1,12, 2,   9, 369,104,613
 1,13, 1,  30, 863,104,758
 1,13, 2,   5, 374,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  72,  90,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 247, 337,196,26
 2, 3, 2,  72, 117,26,196
 2, 4, 1, 184, 521,26,193
 2, 4, 2, 185, 302,193,26
 2, 5, 1,  57, 578,193,37
 2, 5, 2, 100, 402,37,193
 2, 6, 1, 119, 697,37,152
 2, 6, 2,  66, 468,152,37
 2, 7, 1,  34, 731,152,760
 2, 7, 2, 312, 780,760,152
 3, 1, 1,  39,  39,269,39
 3, 1, 2,  25,  25,39,269
 3, 2, 1,  28,  67,39,116
 3, 2, 2,  31,  56,116,39
 3, 3, 1,  73, 140,116,133
 3, 3, 2,  63, 119,133,116
 4, 1, 1, 112, 112,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  86, 198,597,470
 4, 2, 2,  47, 155,470,597
 4, 3, 1,  34, 232,470,125
 4, 3, 2,  18, 173,125,470
 4, 4, 1,  87, 319,125,667
 4, 4, 2,  56, 229,667,125
 4, 5, 1,  36, 355,667,422
 4, 5, 2,  19, 248,422,667
 4, 6, 1,  68, 423,422,151
 4, 6, 2, 312, 560,151,422
 4, 7, 1,  72, 495,151,20
 4, 7, 2, 110, 670,20,151
 4, 8, 1,   7, 502,20,741
 4, 8, 2,   7, 677,741,20
 4, 9, 1,  18, 520,741,773
 4, 9, 2,  18, 695,773,741
 4,10, 1,  80, 600,773,152
 4,10, 2,   5, 700,152,773
 5, 1, 1, 128, 128,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 173,510,528
 5, 2, 2,  46, 136,528,510
 5, 3, 1,  32, 205,528,327
 5, 3, 2,  14, 150,327,528
 5, 4, 1,  24, 229,327,458
 5, 4, 2,  27, 177,458,327
 5, 5, 1,  30, 259,458,459
 5, 5, 2,  38, 215,459,458
 5, 6, 1,  90, 349,459,405
 5, 6, 2,  88, 303,405,459
 6, 1, 1,  33,  33,405,150
 6, 1, 2, 206, 206,150,405
 6, 2, 1,  23,  56,150,148
 6, 2, 2,  57, 263,148,150
 6, 3, 1,  46, 102,148,149
 6, 3, 2,  37, 300,149,148
 6, 4, 1,  76, 178,149,44
 6, 4, 2,  82, 382,44,149
 6, 5, 1,  29, 207,44,351
 6, 5, 2,  29, 411,351,44
 6, 6, 1,  35, 242,351,36
 6, 6, 2,   7, 418,36,351
 6, 7, 1,  22, 264,36,776
 6, 7, 2, 150, 568,776,36
 6, 8, 1,   7, 271,776,37
 6, 8, 2,   7, 575,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 396, 396,691,179
 7, 2, 1,  75, 118,691,64
 7, 2, 2,  14, 410,64,691
 7, 3, 1,  22, 140,64,65
 7, 3, 2,  29, 439,65,64
 7, 4, 1,  36, 176,65,66
 7, 4, 2,  36, 475,66,65
 7, 5, 1,  53, 229,66,750
 7, 5, 2,   4, 479,750,66
 7, 6, 1,  68, 297,750,63
 7, 6, 2,  59, 538,63,750
 7, 7, 1,  68, 365,63,67
 7, 7, 2,  38, 576,67,63
 7, 8, 1, 137, 502,67,55
 7, 8, 2, 323, 899,55,67
 7, 9, 1,  61, 563,55,61
 7, 9, 2,  41, 940,61,55
 7,10, 1, 136, 699,61,59
 7,10, 2, 231,1171,59,61
 7,11, 1,  18, 717,59,76
 7,11, 2,  78,1249,76,59
 7,12, 1,  41, 758,76,141
 7,12, 2,  22,1271,141,76
 7,13, 1,  14, 772,141,166
 7,13, 2,  76,1347,166,141
 7,14, 1,  32, 804,166,182
 7,14, 2,  14,1361,182,166
 7,15, 1,  14, 818,182,403
 7,15, 2,  38,1399,403,182
 8, 1, 1,  38,  38,81,38
 8, 1, 2,  41,  41,38,81
 8, 2, 1,  58,  96,38,280
 8, 2, 2,  83, 124,280,38
 8, 3, 1,  39, 135,280,142
 8, 3, 2,  36, 160,142,280
 8, 4, 1,  24, 159,142,126
 8, 4, 2, 215, 375,126,142
 8, 5, 1,   7, 166,126,653
 8, 5, 2,  34, 409,653,126
 8, 6, 1, 114, 280,653,35
 8, 6, 2,  14, 423,35,653
 8, 7, 1, 189, 469,35,193
 8, 7, 2,  40, 463,193,35
 9, 1, 1,  41,  41,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 141,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 209,90,630
 9, 3, 2,  70, 207,630,90
 9, 4, 1,  74, 283,630,223
 9, 4, 2,  70, 277,223,630
 9, 5, 1,  72, 355,223,224
 9, 5, 2,  72, 349,224,223
 9, 6, 1,  46, 401,224,506
 9, 6, 2,  40, 389,506,224
 9, 7, 1,  34, 435,506,41
 9, 7, 2,  32, 421,41,506
 9, 8, 1,  29, 464,41,655
 9, 8, 2,  30, 451,655,41
 9, 9, 1,  44, 508,655,443
 9, 9, 2,  47, 498,443,655
 9,10, 1,  43, 551,443,73
 9,10, 2,  31, 529,73,443
 9,11, 1,  48, 599,73,72
 9,11, 2,  50, 579,72,73
 9,12, 1,  42, 641,72,194
 9,12, 2,  45, 624,194,72
 9,13, 1,  29, 670,194,282
 9,13, 2,  29, 653,282,194
 9,14, 1,  25, 695,282,2
 9,14, 2,  20, 673,2,282
 9,15, 1,  18, 713,2,203
 9,15, 2,  71, 744,203,2
 9,16, 1,  36, 749,203,3
 9,16, 2,  14, 758,3,203
10, 1, 1,  40,  40,124,410
10, 1, 2,  47,  47,410,124
10, 2, 1, 103, 143,410,189
10, 2, 2,  70, 117,189,410
10, 3, 1,   4, 147,189,738
10, 3, 2,  19, 136,738,189
10, 4, 1,  81, 228,738,372
10, 4, 2,  79, 215,372,738
10, 5, 1,  29, 257,372,42
10, 5, 2,  15, 230,42,372
10, 6, 1,  54, 311,42,172
10, 6, 2,  58, 288,172,42
10, 7, 1, 108, 419,172,370
10, 7, 2, 534, 822,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  62,  62,5,130
11, 2, 1,  76, 135,5,151
11, 2, 2,  14,  76,151,5
11, 3, 1, 158, 293,151,127
11, 3, 2,  54, 130,127,151
11, 4, 1, 107, 400,127,149
11, 4, 2,   7, 137,149,127
11, 5, 1,  72, 472,149,432
11, 5, 2,  78, 215,432,149
12, 1, 1,   8,   8,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  73,  81,9,178
12, 2, 2,  73,  80,178,9
12, 3, 1,  52, 133,178,148
12, 3, 2,  52, 132,148,178
13, 1, 1, 102, 102,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1,  92, 194,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1, 104, 298,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1, 139, 437,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  62, 499,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  69, 568,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1, 129, 697,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1, 100, 797,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  20, 165,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 176,331,586
14, 4, 2,  13, 177,586,331
14, 5, 1,  30, 206,586,107
14, 5, 2,  25, 202,107,586
14, 6, 1,  40, 246,107,701
14, 6, 2,  41, 243,701,107
14, 7, 1,  37, 283,701,108
14, 7, 2,  36, 279,108,701
14, 8, 1,  46, 329,108,73
14, 8, 2,  45, 324,73,108
14, 9, 1,  46, 375,73,72
14, 9, 2,  46, 370,72,73
14,10, 1,  28, 403,72,132
14,10, 2,  26, 396,132,72
15, 1, 1,  70,  70,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  44, 114,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1,  65, 179,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1, 232, 411,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  27,  27,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  25,  52,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  22,  74,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  34, 108,226,272
16, 4, 2,  33,  90,272,226
16, 5, 1,  12, 120,272,50
16, 5, 2,  11, 101,50,272
16, 6, 1,  16, 136,50,49
16, 6, 2,  15, 116,49,50
17, 1, 1, 106, 106,229,301
17, 1, 2, 105, 105,301,229
17, 2, 1,  23, 129,301,163
17, 2, 2,  23, 128,163,301
17, 3, 1,  39, 168,163,70
17, 3, 2,  16, 144,70,163
17, 4, 1,  66, 234,70,157
17, 4, 2,  66, 210,157,70
17, 5, 1,  48, 282,157,295
17, 5, 2,  55, 265,295,157
17, 6, 1,  10, 292,295,158
17, 6, 2,   9, 274,158,295
17, 7, 1,  12, 304,158,623
17, 7, 2,  22, 296,623,158
17, 8, 1,  14, 318,623,156
17, 8, 2,  14, 310,156,623
17, 9, 1,  37, 355,156,155
17, 9, 2,  36, 346,155,156
17,10, 1,  84, 439,155,187
17,10, 2,  84, 430,187,155
17,11, 1,  32, 471,187,599
17,11, 2,  76, 506,599,187
17,12, 1,  72, 543,599,311
17,12, 2, 111, 617,311,599
18, 1, 1,  29,  29,727,797
18, 1, 2,  22,  22,797,727
18, 2, 1, 112, 141,797,456
18, 2, 2, 111, 133,456,797
18, 3, 1,  45, 186,456,110
18, 3, 2,  23, 156,110,456
18, 4, 1,  98, 284,110,109
