# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 281, 281,2127,175
 1, 1, 2,  64,  64,175,2127
 1, 2, 1, 939,1220,175,174
 1, 2, 2, 309, 373,174,175
 1, 3, 1,   8,1228,174,615
 1, 3, 2,  62, 435,615,174
 1, 4, 1,  32,1260,615,243
 1, 4, 2,  16, 451,243,615
 1, 5, 1,  31,1291,243,448
 1, 5, 2,  16, 467,448,243
 1, 6, 1, 463,1754,448,118
 1, 6, 2,  17, 484,118,448
 1, 7, 1,  16,1770,118,496
 1, 7, 2,  16, 500,496,118
 1, 8, 1, 130,1900,496,610
 1, 8, 2,   9, 509,610,496
 1, 9, 1, 154,2054,610,103
 1, 9, 2,  41, 550,103,610
 1,10, 1,   7,2061,103,614
 1,10, 2, 101, 651,614,103
 1,11, 1,  18,2079,614,613
 1,11, 2,  18, 669,613,614
 1,12, 1, 130,2209,613,104
 1,12, 2,   9, 678,104,613
 1,13, 1,  75,2284,104,758
 1,13, 2,   5, 683,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 401, 419,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 264, 683,196,26
 2, 3, 2, 363, 408,26,196
 2, 4, 1,  57, 740,26,193
 2, 4, 2, 450, 858,193,26
 2, 5, 1, 126, 866,193,37
 2, 5, 2,  39, 897,37,193
 2, 6, 1,  46, 912,37,152
 2, 6, 2,  41, 938,152,37
 2, 7, 1,  33, 945,152,760
 2, 7, 2, 144,1082,760,152
 3, 1, 1,  34,  34,269,39
 3, 1, 2,  65,  65,39,269
 3, 2, 1,  28,  62,39,116
 3, 2, 2,  33,  98,116,39
 3, 3, 1,  90, 152,116,133
 3, 3, 2,  63, 161,133,116
 4, 1, 1, 125, 125,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1, 377, 502,597,470
 4, 2, 2,  51, 159,470,597
 4, 3, 1, 234, 736,470,125
 4, 3, 2,  18, 177,125,470
 4, 4, 1,  64, 800,125,667
 4, 4, 2, 321, 498,667,125
 4, 5, 1,  33, 833,667,422
 4, 5, 2,  19, 517,422,667
 4, 6, 1,  73, 906,422,151
 4, 6, 2, 134, 651,151,422
 4, 7, 1,  72, 978,151,20
 4, 7, 2, 199, 850,20,151
 4, 8, 1,   7, 985,20,741
 4, 8, 2,   7, 857,741,20
 4, 9, 1,  18,1003,741,773
 4, 9, 2,  18, 875,773,741
 4,10, 1,  80,1083,773,152
 4,10, 2,   5, 880,152,773
 5, 1, 1, 146, 146,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 191,510,528
 5, 2, 2,  48, 138,528,510
 5, 3, 1,  42, 233,528,327
 5, 3, 2,  14, 152,327,528
 5, 4, 1,  33, 266,327,458
 5, 4, 2,  42, 194,458,327
 5, 5, 1,  30, 296,458,459
 5, 5, 2, 105, 299,459,458
 5, 6, 1,  90, 386,459,405
 5, 6, 2,  87, 386,405,459
 6, 1, 1,  38,  38,405,150
 6, 1, 2, 323, 323,150,405
 6, 2, 1,  25,  63,150,148
 6, 2, 2,  62, 385,148,150
 6, 3, 1,  58, 121,148,149
 6, 3, 2,  27, 412,149,148
 6, 4, 1,  78, 199,149,44
 6, 4, 2, 108, 520,44,149
 6, 5, 1,  29, 228,44,351
 6, 5, 2,  29, 549,351,44
 6, 6, 1,  66, 294,351,36
 6, 6, 2,   7, 556,36,351
 6, 7, 1,  22, 316,36,776
 6, 7, 2, 297, 853,776,36
