# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 136, 136,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 107, 243,175,174
 1, 2, 2, 101, 163,174,175
 1, 3, 1,   8, 251,174,615
 1, 3, 2,  56, 219,615,174
 1, 4, 1,  32, 283,615,243
 1, 4, 2,  16, 235,243,615
 1, 5, 1,  31, 314,243,448
 1, 5, 2,  16, 251,448,243
 1, 6, 1,  50, 364,448,118
 1, 6, 2,  17, 268,118,448
 1, 7, 1,  16, 380,118,496
 1, 7, 2,  16, 284,496,118
 1, 8, 1,  31, 411,496,610
 1, 8, 2,   9, 293,610,496
 1, 9, 1,  31, 442,610,103
 1, 9, 2,  49, 342,103,610
 1,10, 1,   7, 449,103,614
 1,10, 2,  24, 366,614,103
 1,11, 1,  18, 467,614,613
 1,11, 2,  18, 384,613,614
 1,12, 1,  10, 477,613,104
 1,12, 2,   9, 393,104,613
 1,13, 1,  32, 509,104,758
 1,13, 2,   5, 398,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 231, 249,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 151, 400,196,26
 2, 3, 2, 152, 197,26,196
 2, 4, 1,  37, 437,26,193
 2, 4, 2,  43, 240,193,26
 2, 5, 1, 470, 907,193,37
 2, 5, 2,  41, 281,37,193
 2, 6, 1,  19, 926,37,152
 2, 6, 2,  27, 308,152,37
 2, 7, 1,  24, 950,152,760
 2, 7, 2,  36, 344,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  25,  25,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  30,  55,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 118,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  45, 153,470,597
 4, 3, 1,  27, 173,470,125
 4, 3, 2,  18, 171,125,470
 4, 4, 1,  30, 203,125,667
 4, 4, 2,  62, 233,667,125
 4, 5, 1,  19, 222,667,422
 4, 5, 2,  21, 254,422,667
 4, 6, 1,  37, 259,422,151
 4, 6, 2,  60, 314,151,422
 4, 7, 1,  72, 331,151,20
 4, 7, 2,  77, 391,20,151
 4, 8, 1,   7, 338,20,741
 4, 8, 2,   7, 398,741,20
 4, 9, 1,  18, 356,741,773
 4, 9, 2,  18, 416,773,741
 4,10, 1,  12, 368,773,152
 4,10, 2,   5, 421,152,773
 5, 1, 1,  91,  91,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 136,510,528
 5, 2, 2,  46, 136,528,510
 5, 3, 1,  15, 151,528,327
 5, 3, 2,  14, 150,327,528
 5, 4, 1,  15, 166,327,458
 5, 4, 2,  16, 166,458,327
 5, 5, 1,  23, 189,458,459
 5, 5, 2,  23, 189,459,458
 5, 6, 1,  87, 276,459,405
 5, 6, 2,  87, 276,405,459
 6, 1, 1,  23,  23,405,150
 6, 1, 2,  47,  47,150,405
 6, 2, 1,  23,  46,150,148
 6, 2, 2,  38,  85,148,150
 6, 3, 1,  26,  72,148,149
 6, 3, 2,  31, 116,149,148
 6, 4, 1,  73, 145,149,44
 6, 4, 2,  91, 207,44,149
 6, 5, 1,  29, 174,44,351
 6, 5, 2,  29, 236,351,44
 6, 6, 1,   8, 182,351,36
 6, 6, 2,   7, 243,36,351
 6, 7, 1,  22, 204,36,776
 6, 7, 2,  46, 289,776,36
 6, 8, 1,   7, 211,776,37
 6, 8, 2,   7, 296,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 467, 467,691,179
 7, 2, 1,  22,  65,691,64
 7, 2, 2,  14, 481,64,691
 7, 3, 1,  22,  87,64,65
 7, 3, 2,  29, 510,65,64
 7, 4, 1,  36, 123,65,66
 7, 4, 2,  36, 546,66,65
 7, 5, 1,  38, 161,66,750
 7, 5, 2,   4, 550,750,66
 7, 6, 1,  59, 220,750,63
 7, 6, 2,  59, 609,63,750
 7, 7, 1,  36, 256,63,67
 7, 7, 2,  42, 651,67,63
 7, 8, 1,  23, 279,67,55
 7, 8, 2,  47, 698,55,67
 7, 9, 1,  32, 311,55,61
 7, 9, 2,  36, 734,61,55
 7,10, 1,  27, 338,61,59
 7,10, 2,  89, 823,59,61
 7,11, 1,  18, 356,59,76
 7,11, 2,  78, 901,76,59
 7,12, 1,  37, 393,76,141
 7,12, 2,  22, 923,141,76
 7,13, 1,  14, 407,141,166
 7,13, 2,  36, 959,166,141
 7,14, 1,  18, 425,166,182
 7,14, 2,  14, 973,182,166
 7,15, 1,  14, 439,182,403
 7,15, 2,  23, 996,403,182
 8, 1, 1,  30,  30,81,38
 8, 1, 2,  40,  40,38,81
 8, 2, 1,  58,  88,38,280
 8, 2, 2,  69, 109,280,38
 8, 3, 1,  37, 125,280,142
 8, 3, 2,  36, 145,142,280
 8, 4, 1,  15, 140,142,126
 8, 4, 2,  30, 175,126,142
 8, 5, 1,   7, 147,126,653
 8, 5, 2,  22, 197,653,126
