# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 216, 216,2127,175
 1, 1, 2,  87,  87,175,2127
 1, 2, 1, 143, 359,175,174
 1, 2, 2, 126, 213,174,175
 1, 3, 1,  54, 413,174,615
 1, 3, 2,  62, 275,615,174
 1, 4, 1,  32, 445,615,243
 1, 4, 2,  72, 347,243,615
 1, 5, 1,  31, 476,243,448
 1, 5, 2,  16, 363,448,243
 1, 6, 1, 115, 591,448,118
 1, 6, 2,  17, 380,118,448
 1, 7, 1,  16, 607,118,496
 1, 7, 2,  16, 396,496,118
 1, 8, 1, 130, 737,496,610
 1, 8, 2,   9, 405,610,496
 1, 9, 1, 148, 885,610,103
 1, 9, 2, 156, 561,103,610
 1,10, 1,   7, 892,103,614
 1,10, 2, 106, 667,614,103
 1,11, 1,  18, 910,614,613
 1,11, 2,  18, 685,613,614
 1,12, 1,  80, 990,613,104
 1,12, 2,  34, 719,104,613
 1,13, 1,  76,1066,104,758
 1,13, 2,   5, 724,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  29,  47,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 480, 527,196,26
 2, 3, 2, 181, 226,26,196
 2, 4, 1, 107, 634,26,193
 2, 4, 2,  65, 291,193,26
 2, 5, 1, 253, 887,193,37
 2, 5, 2,  66, 357,37,193
 2, 6, 1,  19, 906,37,152
 2, 6, 2, 131, 488,152,37
 2, 7, 1,  25, 931,152,760
 2, 7, 2,  51, 539,760,152
 3, 1, 1, 237, 237,269,39
 3, 1, 2, 218, 218,39,269
 3, 2, 1,  28, 265,39,116
 3, 2, 2,  30, 248,116,39
 3, 3, 1,  64, 329,116,133
 3, 3, 2,  63, 311,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  86, 194,470,597
 4, 3, 1,  38, 184,470,125
 4, 3, 2,  23, 217,125,470
 4, 4, 1,  30, 214,125,667
 4, 4, 2, 426, 643,667,125
 4, 5, 1,  19, 233,667,422
 4, 5, 2,  19, 662,422,667
 4, 6, 1,  40, 273,422,151
 4, 6, 2,  97, 759,151,422
 4, 7, 1,  73, 346,151,20
 4, 7, 2,  75, 834,20,151
 4, 8, 1,   7, 353,20,741
 4, 8, 2,   8, 842,741,20
 4, 9, 1,  18, 371,741,773
 4, 9, 2,  18, 860,773,741
 4,10, 1,  20, 391,773,152
 4,10, 2,   5, 865,152,773
 5, 1, 1, 111, 111,4012,510
 5, 1, 2,  91,  91,510,4012
 5, 2, 1,  45, 156,510,528
 5, 2, 2,  47, 138,528,510
 5, 3, 1,  16, 172,528,327
 5, 3, 2,  14, 152,327,528
 5, 4, 1,  15, 187,327,458
 5, 4, 2,  16, 168,458,327
 5, 5, 1,  24, 211,458,459
 5, 5, 2,  33, 201,459,458
 5, 6, 1,  87, 298,459,405
 5, 6, 2,  87, 288,405,459
 6, 1, 1,  38,  38,405,150
 6, 1, 2, 322, 322,150,405
 6, 2, 1,  23,  61,150,148
 6, 2, 2,  61, 383,148,150
 6, 3, 1,  39, 100,148,149
 6, 3, 2,  15, 398,149,148
 6, 4, 1,  73, 173,149,44
 6, 4, 2,  84, 482,44,149
 6, 5, 1,  29, 202,44,351
