# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 309, 309,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 232, 541,175,174
 1, 2, 2, 193, 255,174,175
 1, 3, 1,   8, 549,174,615
 1, 3, 2,  62, 317,615,174
 1, 4, 1,  32, 581,615,243
 1, 4, 2,  16, 333,243,615
 1, 5, 1,  31, 612,243,448
 1, 5, 2,  16, 349,448,243
 1, 6, 1, 331, 943,448,118
 1, 6, 2,  17, 366,118,448
 1, 7, 1,  16, 959,118,496
 1, 7, 2,  16, 382,496,118
 1, 8, 1, 130,1089,496,610
 1, 8, 2,   9, 391,610,496
 1, 9, 1,  45,1134,610,103
 1, 9, 2,  39, 430,103,610
 1,10, 1,   7,1141,103,614
 1,10, 2,  26, 456,614,103
 1,11, 1,  18,1159,614,613
 1,11, 2,  18, 474,613,614
 1,12, 1,  20,1179,613,104
 1,12, 2,   9, 483,104,613
 1,13, 1,  50,1229,104,758
 1,13, 2,   5, 488,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 168, 186,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 110, 296,196,26
 2, 3, 2, 128, 173,26,196
 2, 4, 1,  58, 354,26,193
 2, 4, 2, 110, 283,193,26
 2, 5, 1, 406, 760,193,37
 2, 5, 2,  51, 334,37,193
 2, 6, 1,  50, 810,37,152
 2, 6, 2,  45, 379,152,37
 2, 7, 1,  38, 848,152,760
 2, 7, 2, 260, 639,760,152
 3, 1, 1,  22,  22,269,39
 3, 1, 2,  36,  36,39,269
 3, 2, 1,  28,  50,39,116
 3, 2, 2,  30,  66,116,39
 3, 3, 1,  71, 121,116,133
 3, 3, 2,  63, 129,133,116
 4, 1, 1, 111, 111,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1, 199, 310,597,470
 4, 2, 2,  40, 148,470,597
 4, 3, 1,  36, 346,470,125
 4, 3, 2,  20, 168,125,470
 4, 4, 1, 118, 464,125,667
 4, 4, 2, 118, 286,667,125
 4, 5, 1,  26, 490,667,422
 4, 5, 2,  18, 304,422,667
 4, 6, 1,  46, 536,422,151
 4, 6, 2, 126, 430,151,422
 4, 7, 1,  77, 613,151,20
 4, 7, 2, 309, 739,20,151
 4, 8, 1,   7, 620,20,741
 4, 8, 2,  87, 826,741,20
 4, 9, 1,  18, 638,741,773
 4, 9, 2,  18, 844,773,741
 4,10, 1,  80, 718,773,152
 4,10, 2,   5, 849,152,773
 5, 1, 1, 489, 489,4012,510
 5, 1, 2, 452, 452,510,4012
 5, 2, 1,  45, 534,510,528
 5, 2, 2,  45, 497,528,510
 5, 3, 1,  44, 578,528,327
 5, 3, 2,  14, 511,327,528
 5, 4, 1,  27, 605,327,458
 5, 4, 2,  23, 534,458,327
 5, 5, 1,  29, 634,458,459
 5, 5, 2,  35, 569,459,458
 5, 6, 1,  88, 722,459,405
 5, 6, 2,  86, 655,405,459
 6, 1, 1,  31,  31,405,150
 6, 1, 2, 323, 323,150,405
