# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 143, 143,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 110, 253,175,174
 1, 2, 2,  52, 114,174,175
 1, 3, 1,   8, 261,174,615
 1, 3, 2,  31, 145,615,174
 1, 4, 1,  32, 293,615,243
 1, 4, 2,  16, 161,243,615
 1, 5, 1,  31, 324,243,448
 1, 5, 2,  16, 177,448,243
 1, 6, 1,  54, 378,448,118
 1, 6, 2,  17, 194,118,448
 1, 7, 1,  16, 394,118,496
 1, 7, 2,  16, 210,496,118
 1, 8, 1,  33, 427,496,610
 1, 8, 2,   9, 219,610,496
 1, 9, 1,  18, 445,610,103
 1, 9, 2,  22, 241,103,610
 1,10, 1,   7, 452,103,614
 1,10, 2,  15, 256,614,103
 1,11, 1,  18, 470,614,613
 1,11, 2,  18, 274,613,614
 1,12, 1,  10, 480,613,104
 1,12, 2,   9, 283,104,613
 1,13, 1,  12, 492,104,758
 1,13, 2,   5, 288,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  69,  87,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  39, 126,196,26
 2, 3, 2,  49,  94,26,196
 2, 4, 1,  43, 169,26,193
 2, 4, 2,  45, 139,193,26
 2, 5, 1,  43, 212,193,37
 2, 5, 2,  36, 175,37,193
 2, 6, 1,  29, 241,37,152
 2, 6, 2,  26, 201,152,37
 2, 7, 1,  30, 271,152,760
 2, 7, 2,  37, 238,760,152
 3, 1, 1,  22,  22,269,39
 3, 1, 2,  23,  23,39,269
 3, 2, 1,  28,  50,39,116
 3, 2, 2,  29,  52,116,39
 3, 3, 1,  64, 114,116,133
 3, 3, 2,  63, 115,133,116
 4, 1, 1, 112, 112,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  44, 156,597,470
 4, 2, 2,  40, 148,470,597
 4, 3, 1,  26, 182,470,125
 4, 3, 2,  18, 166,125,470
 4, 4, 1,  56, 238,125,667
 4, 4, 2,  34, 200,667,125
 4, 5, 1,  20, 258,667,422
 4, 5, 2,  20, 220,422,667
 4, 6, 1,  60, 318,422,151
 4, 6, 2,  42, 262,151,422
 4, 7, 1,  72, 390,151,20
 4, 7, 2,  74, 336,20,151
 4, 8, 1,   7, 397,20,741
 4, 8, 2,   7, 343,741,20
 4, 9, 1,  18, 415,741,773
 4, 9, 2,  18, 361,773,741
 4,10, 1,  44, 459,773,152
 4,10, 2,   5, 366,152,773
 5, 1, 1,  94,  94,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 139,510,528
 5, 2, 2,  45, 135,528,510
 5, 3, 1,  17, 156,528,327
 5, 3, 2,  14, 149,327,528
 5, 4, 1,  16, 172,327,458
 5, 4, 2,  15, 164,458,327
 5, 5, 1,  24, 196,458,459
 5, 5, 2,  23, 187,459,458
 5, 6, 1,  89, 285,459,405
