# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 161, 161,2127,175
 1, 1, 2,  71,  71,175,2127
 1, 2, 1, 113, 274,175,174
 1, 2, 2, 180, 251,174,175
 1, 3, 1,  64, 338,174,615
 1, 3, 2,  62, 313,615,174
 1, 4, 1,  32, 370,615,243
 1, 4, 2,  97, 410,243,615
 1, 5, 1,  31, 401,243,448
 1, 5, 2,  16, 426,448,243
 1, 6, 1,  78, 479,448,118
 1, 6, 2,  17, 443,118,448
 1, 7, 1,  16, 495,118,496
 1, 7, 2,  16, 459,496,118
 1, 8, 1,  81, 576,496,610
 1, 8, 2,   9, 468,610,496
 1, 9, 1,  57, 633,610,103
 1, 9, 2, 156, 624,103,610
 1,10, 1,   7, 640,103,614
 1,10, 2,  35, 659,614,103
 1,11, 1,  18, 658,614,613
 1,11, 2,  18, 677,613,614
 1,12, 1,  19, 677,613,104
 1,12, 2,  38, 715,104,613
 1,13, 1,  37, 714,104,758
 1,13, 2,   5, 720,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  35,  53,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 126, 179,196,26
 2, 3, 2, 144, 189,26,196
 2, 4, 1, 177, 356,26,193
 2, 4, 2, 219, 408,193,26
 2, 5, 1,  37, 393,193,37
 2, 5, 2,  91, 499,37,193
 2, 6, 1,  19, 412,37,152
 2, 6, 2,  69, 568,152,37
 2, 7, 1,  32, 444,152,760
 2, 7, 2, 253, 821,760,152
 3, 1, 1, 162, 162,269,39
 3, 1, 2, 173, 173,39,269
 3, 2, 1,  28, 190,39,116
 3, 2, 2,  30, 203,116,39
 3, 3, 1,  64, 254,116,133
 3, 3, 2,  63, 266,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  48, 156,470,597
 4, 3, 1,  36, 182,470,125
 4, 3, 2,  34, 190,125,470
 4, 4, 1,  30, 212,125,667
 4, 4, 2, 431, 621,667,125
 4, 5, 1,  22, 234,667,422
 4, 5, 2,  19, 640,422,667
 4, 6, 1,  37, 271,422,151
 4, 6, 2, 124, 764,151,422
 4, 7, 1,  73, 344,151,20
 4, 7, 2,  76, 840,20,151
 4, 8, 1,   7, 351,20,741
 4, 8, 2,   8, 848,741,20
 4, 9, 1,  18, 369,741,773
 4, 9, 2,  18, 866,773,741
 4,10, 1,  72, 441,773,152
 4,10, 2,   5, 871,152,773
 5, 1, 1, 119, 119,4012,510
 5, 1, 2,  91,  91,510,4012
 5, 2, 1,  45, 164,510,528
 5, 2, 2,  46, 137,528,510
 5, 3, 1,  19, 183,528,327
 5, 3, 2,  14, 151,327,528
 5, 4, 1,  15, 198,327,458
 5, 4, 2,  16, 167,458,327
 5, 5, 1,  23, 221,458,459
 5, 5, 2,  48, 215,459,458
 5, 6, 1,  87, 308,459,405
 5, 6, 2,  88, 303,405,459
 6, 1, 1,  35,  35,405,150
 6, 1, 2, 188, 188,150,405
 6, 2, 1,  23,  58,150,148
 6, 2, 2,  71, 259,148,150
 6, 3, 1,  37,  95,148,149
 6, 3, 2,  15, 274,149,148
 6, 4, 1,  73, 168,149,44
 6, 4, 2, 108, 382,44,149
 6, 5, 1,  29, 197,44,351
 6, 5, 2,  29, 411,351,44
 6, 6, 1,   9, 206,351,36
 6, 6, 2,   7, 418,36,351
 6, 7, 1,  22, 228,36,776
 6, 7, 2, 287, 705,776,36
 6, 8, 1,   7, 235,776,37
 6, 8, 2,   7, 712,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 146, 146,691,179
 7, 2, 1,  23,  66,691,64
 7, 2, 2,  14, 160,64,691
 7, 3, 1,  22,  88,64,65
 7, 3, 2,  23, 183,65,64
 7, 4, 1,  36, 124,65,66
 7, 4, 2,  36, 219,66,65
 7, 5, 1,  34, 158,66,750
 7, 5, 2,   4, 223,750,66
 7, 6, 1,  59, 217,750,63
 7, 6, 2,  59, 282,63,750
 7, 7, 1,  33, 250,63,67
 7, 7, 2, 193, 475,67,63
 7, 8, 1,  24, 274,67,55
 7, 8, 2,  40, 515,55,67
 7, 9, 1,  47, 321,55,61
 7, 9, 2, 311, 826,61,55
 7,10, 1,  35, 356,61,59
 7,10, 2, 212,1038,59,61
 7,11, 1,  18, 374,59,76
 7,11, 2, 232,1270,76,59
 7,12, 1, 175, 549,76,141
 7,12, 2,  22,1292,141,76
 7,13, 1,  14, 563,141,166
 7,13, 2, 166,1458,166,141
 7,14, 1,  54, 617,166,182
 7,14, 2,  14,1472,182,166
 7,15, 1,  14, 631,182,403
 7,15, 2,  36,1508,403,182
 8, 1, 1, 271, 271,81,38
 8, 1, 2,  59,  59,38,81
 8, 2, 1,  58, 329,38,280
 8, 2, 2, 133, 192,280,38
 8, 3, 1,  37, 366,280,142
 8, 3, 2,  36, 228,142,280
 8, 4, 1,  15, 381,142,126
 8, 4, 2,  59, 287,126,142
 8, 5, 1,   7, 388,126,653
 8, 5, 2, 107, 394,653,126
 8, 6, 1,  27, 415,653,35
 8, 6, 2,  14, 408,35,653
 8, 7, 1, 137, 552,35,193
 8, 7, 2, 215, 623,193,35
 9, 1, 1,  39,  39,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 139,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 207,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 278,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 350,223,224
 9, 5, 2,  72, 348,224,223
 9, 6, 1,  41, 391,224,506
 9, 6, 2,  40, 388,506,224
 9, 7, 1,  33, 424,506,41
 9, 7, 2,  32, 420,41,506
 9, 8, 1,  26, 450,41,655
 9, 8, 2,  30, 450,655,41
 9, 9, 1,  43, 493,655,443
 9, 9, 2,  44, 494,443,655
 9,10, 1,  32, 525,443,73
 9,10, 2,  32, 526,73,443
 9,11, 1,  42, 567,73,72
 9,11, 2,  56, 582,72,73
 9,12, 1,  32, 599,72,194
 9,12, 2,  52, 634,194,72
 9,13, 1,  30, 629,194,282
 9,13, 2,  30, 664,282,194
 9,14, 1,  29, 658,282,2
 9,14, 2,  28, 692,2,282
 9,15, 1,  19, 677,2,203
 9,15, 2,  76, 768,203,2
 9,16, 1,  26, 703,203,3
 9,16, 2,  15, 783,3,203
10, 1, 1,  78,  78,124,410
10, 1, 2,  41,  41,410,124
10, 2, 1,  70, 148,410,189
10, 2, 2, 110, 151,189,410
10, 3, 1,   4, 152,189,738
10, 3, 2,  53, 204,738,189
10, 4, 1,  80, 232,738,372
10, 4, 2,  79, 283,372,738
10, 5, 1,  22, 254,372,42
10, 5, 2,  15, 298,42,372
10, 6, 1,  54, 308,42,172
10, 6, 2,  54, 352,172,42
10, 7, 1, 108, 416,172,370
10, 7, 2, 137, 489,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  62,  62,5,130
11, 2, 1,  24,  83,5,151
11, 2, 2,  14,  76,151,5
11, 3, 1,  77, 160,151,127
11, 3, 2,  54, 130,127,151
11, 4, 1,  28, 188,127,149
11, 4, 2,   7, 137,149,127
11, 5, 1,  72, 260,149,432
11, 5, 2,  90, 227,432,149
12, 1, 1,  12,  12,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1, 103, 115,9,178
12, 2, 2,  73,  80,178,9
12, 3, 1,  52, 167,178,148
12, 3, 2, 224, 304,148,178
13, 1, 1,  97,  97,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1, 285, 382,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1, 236, 618,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1, 441,1059,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  52,1111,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  53,1164,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1,  98,1262,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1, 111,1373,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  20, 165,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 176,331,586
14, 4, 2,  59, 223,586,331
14, 5, 1,  34, 210,586,107
14, 5, 2,  25, 248,107,586
14, 6, 1,  44, 254,107,701
14, 6, 2,  99, 347,701,107
14, 7, 1,  37, 291,701,108
14, 7, 2,  41, 388,108,701
14, 8, 1,  46, 337,108,73
14, 8, 2,  49, 437,73,108
14, 9, 1,  47, 384,73,72
14, 9, 2,  52, 489,72,73
14,10, 1,  27, 411,72,132
14,10, 2,  27, 516,132,72
15, 1, 1,  55,  55,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  43,  98,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1, 146, 244,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1, 233, 477,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  42,  42,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  35,  77,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  23, 100,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  33, 133,226,272
16, 4, 2,  33,  90,272,226
16, 5, 1,  12, 145,272,50
16, 5, 2,  11, 101,50,272
16, 6, 1,  16, 161,50,49
16, 6, 2,  15, 116,49,50
17, 1, 1, 106, 106,229,301
17, 1, 2, 105, 105,301,229
17, 2, 1,  23, 129,301,163
17, 2, 2,  23, 128,163,301
17, 3, 1,  26, 155,163,70
17, 3, 2,  16, 144,70,163
17, 4, 1,  73, 228,70,157
17, 4, 2,  66, 210,157,70
17, 5, 1,  48, 276,157,295
17, 5, 2,  55, 265,295,157
17, 6, 1,  15, 291,295,158
17, 6, 2,  10, 275,158,295
17, 7, 1,  13, 304,158,623
17, 7, 2,  13, 288,623,158
17, 8, 1,  15, 319,623,156
17, 8, 2,  15, 303,156,623
17, 9, 1,  76, 395,156,155
17, 9, 2,  36, 339,155,156
17,10, 1,  92, 487,155,187
17,10, 2,  84, 423,187,155
17,11, 1,  18, 505,187,599
17,11, 2,  64, 487,599,187
17,12, 1,  75, 580,599,311
17,12, 2, 191, 678,311,599
18, 1, 1,  37,  37,727,797
18, 1, 2,  87,  87,797,727
18, 2, 1, 150, 187,797,456
18, 2, 2, 147, 234,456,797
18, 3, 1,  57, 244,456,110
18, 3, 2,  26, 260,110,456
18, 4, 1,  98, 342,110,109
18, 4, 2, 109, 369,109,110
18, 5, 1,  20, 362,109,331
18, 5, 2,  19, 388,331,109
18, 6, 1,  16, 378,331,586
18, 6, 2,  59, 447,586,331
18, 7, 1,  26, 404,586,107
18, 7, 2,  32, 479,107,586
18, 8, 1,  32, 436,107,701
18, 8, 2,  51, 530,701,107
18, 9, 1,  37, 473,701,108
18, 9, 2,  36, 566,108,701
18,10, 1,   7, 480,108,594
18,10, 2,  23, 589,594,108
18,11, 1,  29, 509,594,73
18,11, 2,  29, 618,73,594
18,12, 1,  62, 571,73,72
18,12, 2,  61, 679,72,73
18,13, 1,  27, 598,72,132
18,13, 2,  27, 706,132,72
18,14, 1,  34, 632,132,194
18,14, 2,  16, 722,194,132
18,15, 1,  37, 669,194,282
18,15, 2,  65, 787,282,194
18,16, 1,  92, 761,282,2
18,16, 2,  26, 813,2,282
18,17, 1,  58, 819,2,3
18,17, 2,  65, 878,3,2
18,18, 1,  25, 844,3,513
18,18, 2,  35, 913,513,3
18,19, 1,  36, 880,513,354
18,19, 2,  42, 955,354,513
18,20, 1, 137,1017,354,355
18,20, 2,  11, 966,355,354
18,21, 1,  52,1069,355,184
18,21, 2,  47,1013,184,355
19, 1, 1,  83,  83,420,190
19, 1, 2,  50,  50,190,420
19, 2, 1,  56, 139,190,761
19, 2, 2,   8,  58,761,190
19, 3, 1,  17, 156,761,152
19, 3, 2,  13,  71,152,761
19, 4, 1,  27, 183,152,37
19, 4, 2,  27,  98,37,152
19, 5, 1, 102, 285,37,193
19, 5, 2,  20, 118,193,37
19, 6, 1, 160, 445,193,26
19, 6, 2,  25, 143,26,193
19, 7, 1, 148, 593,26,197
19, 7, 2,  54, 197,197,26
20, 1, 1,  43,  43,70,163
20, 1, 2,  43,  43,163,70
20, 2, 1,  21,  64,163,801
20, 2, 2,  21,  64,801,163
20, 3, 1,   6,  70,801,301
20, 3, 2,   6,  70,301,801
20, 4, 1,  49, 119,301,39
20, 4, 2,  49, 119,39,301
20, 5, 1, 188, 307,39,269
20, 5, 2,  13, 132,269,39
