# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 139, 139,2127,175
 1, 1, 2,  61,  61,175,2127
 1, 2, 1, 108, 247,175,174
 1, 2, 2,  52, 113,174,175
 1, 3, 1,   8, 255,174,615
 1, 3, 2,  20, 133,615,174
 1, 4, 1,  32, 287,615,243
 1, 4, 2,  16, 149,243,615
 1, 5, 1,  31, 318,243,448
 1, 5, 2,  16, 165,448,243
 1, 6, 1,  39, 357,448,118
 1, 6, 2,  17, 182,118,448
 1, 7, 1,  16, 373,118,496
 1, 7, 2,  16, 198,496,118
 1, 8, 1,  19, 392,496,610
 1, 8, 2,   9, 207,610,496
 1, 9, 1,  15, 407,610,103
 1, 9, 2,  17, 224,103,610
 1,10, 1,   7, 414,103,614
 1,10, 2,  12, 236,614,103
 1,11, 1,  18, 432,614,613
 1,11, 2,  18, 254,613,614
 1,12, 1,   9, 441,613,104
 1,12, 2,   9, 263,104,613
 1,13, 1,   9, 450,104,758
 1,13, 2,   5, 268,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  27,  45,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  39,  84,196,26
 2, 3, 2,  41,  86,26,196
 2, 4, 1,  39, 123,26,193
 2, 4, 2,  39, 125,193,26
 2, 5, 1,  34, 157,193,37
 2, 5, 2,  35, 160,37,193
 2, 6, 1,  21, 178,37,152
 2, 6, 2,  24, 184,152,37
 2, 7, 1,  27, 205,152,760
 2, 7, 2,  35, 219,760,152
 3, 1, 1,  18,  18,269,39
 3, 1, 2,  25,  25,39,269
 3, 2, 1,  28,  46,39,116
 3, 2, 2,  30,  55,116,39
 3, 3, 1,  63, 109,116,133
 3, 3, 2,  63, 118,133,116
 4, 1, 1, 108, 108,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  38, 146,597,470
 4, 2, 2,  44, 152,470,597
 4, 3, 1,  22, 168,470,125
 4, 3, 2,  18, 170,125,470
 4, 4, 1,  34, 202,125,667
 4, 4, 2,  29, 199,667,125
 4, 5, 1,  20, 222,667,422
 4, 5, 2,  18, 217,422,667
 4, 6, 1,  36, 258,422,151
 4, 6, 2,  38, 255,151,422
 4, 7, 1,  72, 330,151,20
 4, 7, 2,  72, 327,20,151
 4, 8, 1,   7, 337,20,741
 4, 8, 2,   7, 334,741,20
 4, 9, 1,  18, 355,741,773
 4, 9, 2,  18, 352,773,741
 4,10, 1,  43, 398,773,152
 4,10, 2,   5, 357,152,773
 5, 1, 1,  90,  90,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 135,510,528
 5, 2, 2,  45, 135,528,510
 5, 3, 1,  15, 150,528,327
 5, 3, 2,  14, 149,327,528
 5, 4, 1,  16, 166,327,458
 5, 4, 2,  14, 163,458,327
 5, 5, 1,  23, 189,458,459
 5, 5, 2,  22, 185,459,458
 5, 6, 1,  86, 275,459,405
 5, 6, 2,  86, 271,405,459
 6, 1, 1,  23,  23,405,150
 6, 1, 2,  30,  30,150,405
 6, 2, 1,  22,  45,150,148
 6, 2, 2,  24,  54,148,150
 6, 3, 1,  18,  63,148,149
 6, 3, 2,  14,  68,149,148
 6, 4, 1,  74, 137,149,44
 6, 4, 2,  72, 140,44,149
 6, 5, 1,  29, 166,44,351
 6, 5, 2,  29, 169,351,44
 6, 6, 1,   9, 175,351,36
 6, 6, 2,   7, 176,36,351
 6, 7, 1,  22, 197,36,776
 6, 7, 2,  23, 199,776,36
 6, 8, 1,   7, 204,776,37
 6, 8, 2,   7, 206,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  45,  45,691,179
 7, 2, 1,  20,  63,691,64
 7, 2, 2,  14,  59,64,691
 7, 3, 1,  22,  85,64,65
 7, 3, 2,  22,  81,65,64
 7, 4, 1,  36, 121,65,66
 7, 4, 2,  36, 117,66,65
 7, 5, 1,  26, 147,66,750
 7, 5, 2,   4, 121,750,66
 7, 6, 1,  58, 205,750,63
 7, 6, 2,  58, 179,63,750
 7, 7, 1,  31, 236,63,67
 7, 7, 2,  30, 209,67,63
 7, 8, 1,  25, 261,67,55
 7, 8, 2,  23, 232,55,67
 7, 9, 1,  26, 287,55,61
 7, 9, 2,  24, 256,61,55
 7,10, 1,  23, 310,61,59
 7,10, 2,  27, 283,59,61
 7,11, 1,  18, 328,59,76
 7,11, 2,  21, 304,76,59
 7,12, 1,  22, 350,76,141
 7,12, 2,  22, 326,141,76
 7,13, 1,  14, 364,141,166
 7,13, 2,  16, 342,166,141
 7,14, 1,  17, 381,166,182
 7,14, 2,  14, 356,182,166
 7,15, 1,  14, 395,182,403
 7,15, 2,  16, 372,403,182
 8, 1, 1,  35,  35,81,38
 8, 1, 2,  32,  32,38,81
 8, 2, 1,  58,  93,38,280
 8, 2, 2,  59,  91,280,38
 8, 3, 1,  37, 130,280,142
 8, 3, 2,  36, 127,142,280
 8, 4, 1,  20, 150,142,126
 8, 4, 2,  19, 146,126,142
 8, 5, 1,   7, 157,126,653
 8, 5, 2,  17, 163,653,126
 8, 6, 1,  25, 182,653,35
 8, 6, 2,  14, 177,35,653
 8, 7, 1,  20, 202,35,193
 8, 7, 2,  32, 209,193,35
 9, 1, 1,  38,  38,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1,  99, 137,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 205,90,630
 9, 3, 2,  68, 205,630,90
 9, 4, 1,  70, 275,630,223
 9, 4, 2,  70, 275,223,630
 9, 5, 1,  72, 347,223,224
 9, 5, 2,  72, 347,224,223
 9, 6, 1,  40, 387,224,506
 9, 6, 2,  40, 387,506,224
 9, 7, 1,  32, 419,506,41
 9, 7, 2,  32, 419,41,506
 9, 8, 1,  26, 445,41,655
 9, 8, 2,  26, 445,655,41
 9, 9, 1,  42, 487,655,443
 9, 9, 2,  42, 487,443,655
 9,10, 1,  36, 523,443,73
 9,10, 2,  31, 518,73,443
 9,11, 1,  43, 566,73,72
 9,11, 2,  42, 560,72,73
 9,12, 1,  32, 598,72,194
 9,12, 2,  31, 591,194,72
 9,13, 1,  29, 627,194,282
 9,13, 2,  29, 620,282,194
 9,14, 1,  25, 652,282,2
 9,14, 2,  20, 640,2,282
 9,15, 1,  18, 670,2,203
 9,15, 2,  22, 662,203,2
 9,16, 1,  18, 688,203,3
 9,16, 2,  14, 676,3,203
10, 1, 1,  37,  37,124,410
10, 1, 2,  36,  36,410,124
10, 2, 1,  68, 105,410,189
10, 2, 2,  68, 104,189,410
10, 3, 1,   4, 109,189,738
10, 3, 2,   6, 110,738,189
10, 4, 1,  79, 188,738,372
10, 4, 2,  79, 189,372,738
10, 5, 1,  16, 204,372,42
10, 5, 2,  14, 203,42,372
10, 6, 1,  54, 258,42,172
10, 6, 2,  55, 258,172,42
10, 7, 1, 108, 366,172,370
10, 7, 2, 108, 366,370,172
11, 1, 1,  58,  58,130,5
11, 1, 2,  58,  58,5,130
11, 2, 1,  16,  74,5,151
11, 2, 2,  14,  72,151,5
11, 3, 1,  55, 129,151,127
11, 3, 2,  54, 126,127,151
11, 4, 1,  11, 140,127,149
11, 4, 2,   7, 133,149,127
11, 5, 1,  72, 212,149,432
11, 5, 2,  73, 206,432,149
12, 1, 1,   7,   7,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  72,  79,9,178
12, 2, 2,  72,  79,178,9
12, 3, 1,  52, 131,178,148
12, 3, 2,  52, 131,148,178
13, 1, 1,  61,  61,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1,  39, 100,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1,  36, 136,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1,  37, 173,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  35, 208,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  29, 237,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1,  24, 261,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1,  35, 296,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  19, 164,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 175,331,586
14, 4, 2,  11, 175,586,331
14, 5, 1,  25, 200,586,107
14, 5, 2,  25, 200,107,586
14, 6, 1,  40, 240,107,701
14, 6, 2,  40, 240,701,107
14, 7, 1,  36, 276,701,108
14, 7, 2,  36, 276,108,701
14, 8, 1,  45, 321,108,73
14, 8, 2,  45, 321,73,108
14, 9, 1,  46, 367,73,72
14, 9, 2,  46, 367,72,73
14,10, 1,  25, 392,72,132
14,10, 2,  25, 392,132,72
15, 1, 1,  55,  55,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  25,  80,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1,  46, 126,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1,  35, 161,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  13,  13,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  22,  35,196,232
