# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 174, 174,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 116, 290,175,174
 1, 2, 2, 121, 184,174,175
 1, 3, 1,   8, 298,174,615
 1, 3, 2,  59, 243,615,174
 1, 4, 1,  32, 330,615,243
 1, 4, 2,  16, 259,243,615
 1, 5, 1,  31, 361,243,448
 1, 5, 2,  16, 275,448,243
 1, 6, 1, 105, 466,448,118
 1, 6, 2,  17, 292,118,448
 1, 7, 1,  16, 482,118,496
 1, 7, 2,  16, 308,496,118
 1, 8, 1,  87, 569,496,610
 1, 8, 2,   9, 317,610,496
 1, 9, 1,  49, 618,610,103
 1, 9, 2,  55, 372,103,610
 1,10, 1,   7, 625,103,614
 1,10, 2,  49, 421,614,103
 1,11, 1,  18, 643,614,613
 1,11, 2,  18, 439,613,614
 1,12, 1,  13, 656,613,104
 1,12, 2,   9, 448,104,613
 1,13, 1,  50, 706,104,758
 1,13, 2,   5, 453,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  38,  56,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  44, 100,196,26
 2, 3, 2,  66, 111,26,196
 2, 4, 1,  42, 142,26,193
 2, 4, 2, 178, 289,193,26
 2, 5, 1,  44, 186,193,37
 2, 5, 2,  49, 338,37,193
 2, 6, 1,  29, 215,37,152
 2, 6, 2,  55, 393,152,37
 2, 7, 1,  28, 243,152,760
 2, 7, 2,  67, 460,760,152
 3, 1, 1,  22,  22,269,39
 3, 1, 2,  41,  41,39,269
 3, 2, 1,  28,  50,39,116
 3, 2, 2,  32,  73,116,39
 3, 3, 1,  72, 122,116,133
 3, 3, 2,  63, 136,133,116
 4, 1, 1, 114, 114,515,597
 4, 1, 2, 109, 109,597,515
 4, 2, 1,  43, 157,597,470
 4, 2, 2,  41, 150,470,597
 4, 3, 1,  34, 191,470,125
 4, 3, 2,  18, 168,125,470
 4, 4, 1,  38, 229,125,667
 4, 4, 2, 415, 583,667,125
 4, 5, 1,  23, 252,667,422
 4, 5, 2,  21, 604,422,667
 4, 6, 1,  43, 295,422,151
 4, 6, 2,  42, 646,151,422
 4, 7, 1,  72, 367,151,20
 4, 7, 2,  78, 724,20,151
 4, 8, 1,   7, 374,20,741
 4, 8, 2,   7, 731,741,20
 4, 9, 1,  18, 392,741,773
 4, 9, 2,  18, 749,773,741
 4,10, 1,  67, 459,773,152
 4,10, 2,   5, 754,152,773
 5, 1, 1, 127, 127,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 172,510,528
 5, 2, 2,  48, 138,528,510
 5, 3, 1,  19, 191,528,327
 5, 3, 2,  14, 152,327,528
 5, 4, 1,  20, 211,327,458
 5, 4, 2,  27, 179,458,327
 5, 5, 1,  27, 238,458,459
 5, 5, 2,  30, 209,459,458
 5, 6, 1,  98, 336,459,405
 5, 6, 2,  88, 297,405,459
 6, 1, 1,  32,  32,405,150
 6, 1, 2, 108, 108,150,405
 6, 2, 1,  25,  57,150,148
 6, 2, 2,  32, 140,148,150
 6, 3, 1,  37,  94,148,149
 6, 3, 2,  35, 175,149,148
 6, 4, 1,  77, 171,149,44
 6, 4, 2,  81, 256,44,149
 6, 5, 1,  29, 200,44,351
 6, 5, 2,  29, 285,351,44
 6, 6, 1,  15, 215,351,36
 6, 6, 2,   7, 292,36,351
 6, 7, 1,  22, 237,36,776
 6, 7, 2, 177, 469,776,36
 6, 8, 1,   7, 244,776,37
 6, 8, 2,   7, 476,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  68,  68,691,179
 7, 2, 1,  50,  93,691,64
 7, 2, 2,  14,  82,64,691
