# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 149, 149,2127,175
 1, 1, 2,  86,  86,175,2127
 1, 2, 1, 116, 265,175,174
 1, 2, 2, 181, 267,174,175
 1, 3, 1,  54, 319,174,615
 1, 3, 2,  62, 329,615,174
 1, 4, 1,  32, 351,615,243
 1, 4, 2, 233, 562,243,615
 1, 5, 1,  31, 382,243,448
 1, 5, 2,  16, 578,448,243
 1, 6, 1, 103, 485,448,118
 1, 6, 2,  17, 595,118,448
 1, 7, 1,  16, 501,118,496
 1, 7, 2,  16, 611,496,118
 1, 8, 1,  90, 591,496,610
 1, 8, 2,   9, 620,610,496
 1, 9, 1,  37, 628,610,103
 1, 9, 2,  54, 674,103,610
 1,10, 1,   7, 635,103,614
 1,10, 2,  47, 721,614,103
 1,11, 1,  18, 653,614,613
 1,11, 2,  18, 739,613,614
 1,12, 1,  10, 663,613,104
 1,12, 2,  28, 767,104,613
 1,13, 1,  26, 689,104,758
 1,13, 2,   5, 772,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  33,  51,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  41,  92,196,26
 2, 3, 2, 240, 285,26,196
 2, 4, 1,  54, 146,26,193
 2, 4, 2,  80, 365,193,26
 2, 5, 1,  94, 240,193,37
 2, 5, 2,  41, 406,37,193
 2, 6, 1,  19, 259,37,152
 2, 6, 2,  38, 444,152,37
 2, 7, 1,  25, 284,152,760
 2, 7, 2, 122, 566,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  22,  22,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  31,  53,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 116,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  47, 155,470,597
 4, 3, 1,  24, 170,470,125
 4, 3, 2,  28, 183,125,470
 4, 4, 1,  30, 200,125,667
 4, 4, 2, 239, 422,667,125
 4, 5, 1,  20, 220,667,422
 4, 5, 2,  20, 442,422,667
 4, 6, 1,  37, 257,422,151
 4, 6, 2, 307, 749,151,422
 4, 7, 1,  73, 330,151,20
 4, 7, 2,  74, 823,20,151
 4, 8, 1,   7, 337,20,741
 4, 8, 2,   8, 831,741,20
 4, 9, 1,  18, 355,741,773
 4, 9, 2,  18, 849,773,741
 4,10, 1,  54, 409,773,152
 4,10, 2,   5, 854,152,773
 5, 1, 1,  91,  91,4012,510
 5, 1, 2, 124, 124,510,4012
 5, 2, 1,  45, 136,510,528
 5, 2, 2,  46, 170,528,510
 5, 3, 1,  15, 151,528,327
 5, 3, 2,  14, 184,327,528
 5, 4, 1,  15, 166,327,458
 5, 4, 2,  16, 200,458,327
 5, 5, 1,  26, 192,458,459
 5, 5, 2,  29, 229,459,458
 5, 6, 1,  87, 279,459,405
 5, 6, 2,  88, 317,405,459
 6, 1, 1,  28,  28,405,150
 6, 1, 2, 189, 189,150,405
 6, 2, 1,  23,  51,150,148
 6, 2, 2,  64, 253,148,150
 6, 3, 1,  38,  89,148,149
 6, 3, 2,  15, 268,149,148
 6, 4, 1,  73, 162,149,44
 6, 4, 2,  88, 356,44,149
 6, 5, 1,  29, 191,44,351
 6, 5, 2,  29, 385,351,44
 6, 6, 1,   9, 200,351,36
 6, 6, 2,   7, 392,36,351
 6, 7, 1,  22, 222,36,776
 6, 7, 2, 322, 714,776,36
 6, 8, 1,   7, 229,776,37
 6, 8, 2,   7, 721,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 269, 269,691,179
 7, 2, 1,  57, 100,691,64
 7, 2, 2,  14, 283,64,691
 7, 3, 1,  22, 122,64,65
 7, 3, 2,  25, 308,65,64
 7, 4, 1,  36, 158,65,66
 7, 4, 2,  36, 344,66,65
 7, 5, 1,  27, 185,66,750
 7, 5, 2,   4, 348,750,66
 7, 6, 1,  59, 244,750,63
 7, 6, 2,  59, 407,63,750
 7, 7, 1,  30, 274,63,67
 7, 7, 2, 119, 526,67,63
 7, 8, 1,  23, 297,67,55
 7, 8, 2, 172, 698,55,67
 7, 9, 1,  27, 324,55,61
 7, 9, 2,  64, 762,61,55
 7,10, 1,  19, 343,61,59
 7,10, 2,  61, 823,59,61
 7,11, 1,  18, 361,59,76
 7,11, 2,  24, 847,76,59
 7,12, 1,  22, 383,76,141
 7,12, 2,  22, 869,141,76
 7,13, 1,  14, 397,141,166
 7,13, 2,  38, 907,166,141
 7,14, 1,  15, 412,166,182
 7,14, 2,  14, 921,182,166
 7,15, 1,  14, 426,182,403
 7,15, 2,  19, 940,403,182
 8, 1, 1,  39,  39,81,38
 8, 1, 2,  92,  92,38,81
 8, 2, 1,  58,  97,38,280
 8, 2, 2,  92, 184,280,38
 8, 3, 1,  37, 134,280,142
 8, 3, 2,  36, 220,142,280
 8, 4, 1,  16, 150,142,126
 8, 4, 2,  28, 248,126,142
 8, 5, 1,   7, 157,126,653
 8, 5, 2,  94, 342,653,126
 8, 6, 1,  41, 198,653,35
 8, 6, 2,  14, 356,35,653
 8, 7, 1,  30, 228,35,193
 8, 7, 2, 105, 461,193,35
 9, 1, 1,  39,  39,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 139,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 207,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 278,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 350,223,224
 9, 5, 2,  72, 348,224,223
 9, 6, 1,  41, 391,224,506
 9, 6, 2,  40, 388,506,224
 9, 7, 1,  33, 424,506,41
 9, 7, 2,  32, 420,41,506
 9, 8, 1,  26, 450,41,655
 9, 8, 2,  28, 448,655,41
 9, 9, 1,  43, 493,655,443
 9, 9, 2,  43, 491,443,655
 9,10, 1,  34, 527,443,73
 9,10, 2,  31, 522,73,443
 9,11, 1,  42, 569,73,72
 9,11, 2,  44, 566,72,73
 9,12, 1,  32, 601,72,194
 9,12, 2,  34, 600,194,72
 9,13, 1,  30, 631,194,282
 9,13, 2,  29, 629,282,194
 9,14, 1,  24, 655,282,2
 9,14, 2,  28, 657,2,282
 9,15, 1,  18, 673,2,203
 9,15, 2,  26, 683,203,2
 9,16, 1,  15, 688,203,3
 9,16, 2,  14, 697,3,203
10, 1, 1,  37,  37,124,410
10, 1, 2,  50,  50,410,124
10, 2, 1,  69, 106,410,189
10, 2, 2,  70, 120,189,410
10, 3, 1,   4, 110,189,738
10, 3, 2,  27, 147,738,189
10, 4, 1,  80, 190,738,372
10, 4, 2,  79, 226,372,738
10, 5, 1,  20, 210,372,42
10, 5, 2,  15, 241,42,372
10, 6, 1,  55, 265,42,172
10, 6, 2,  60, 301,172,42
10, 7, 1, 108, 373,172,370
10, 7, 2, 115, 416,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  59,  59,5,130
11, 2, 1,  19,  78,5,151
11, 2, 2,  14,  73,151,5
11, 3, 1, 109, 187,151,127
11, 3, 2,  54, 127,127,151
11, 4, 1,  36, 223,127,149
11, 4, 2,   7, 134,149,127
11, 5, 1,  72, 295,149,432
11, 5, 2,  91, 225,432,149
12, 1, 1,   9,   9,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  73,  82,9,178
12, 2, 2,  73,  80,178,9
12, 3, 1,  52, 134,178,148
12, 3, 2,  52, 132,148,178
13, 1, 1,  83,  83,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1, 113, 196,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1,  80, 276,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1, 178, 454,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  47, 501,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  46, 547,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1,  74, 621,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1,  77, 698,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  20, 165,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 176,331,586
14, 4, 2,  18, 182,586,331
14, 5, 1,  27, 203,586,107
14, 5, 2,  25, 207,107,586
14, 6, 1,  41, 244,107,701
14, 6, 2,  55, 262,701,107
14, 7, 1,  37, 281,701,108
14, 7, 2,  37, 299,108,701
14, 8, 1,  46, 327,108,73
14, 8, 2,  46, 345,73,108
14, 9, 1,  47, 374,73,72
14, 9, 2,  53, 398,72,73
14,10, 1,  26, 400,72,132
14,10, 2,  26, 424,132,72
15, 1, 1,  32,  32,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  40,  72,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1,  16,  88,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1, 220, 308,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  40,  40,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  23,  63,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  23,  86,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  34, 120,226,272
16, 4, 2,  33,  90,272,226
16, 5, 1,  12, 132,272,50
16, 5, 2,  11, 101,50,272
16, 6, 1,  16, 148,50,49
16, 6, 2,  15, 116,49,50
17, 1, 1, 106, 106,229,301
17, 1, 2, 105, 105,301,229
