# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 157, 157,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 110, 267,175,174
 1, 2, 2,  89, 152,174,175
 1, 3, 1,  73, 340,174,615
 1, 3, 2,  62, 214,615,174
 1, 4, 1,  32, 372,615,243
 1, 4, 2,  75, 289,243,615
 1, 5, 1,  31, 403,243,448
 1, 5, 2,  16, 305,448,243
 1, 6, 1,  95, 498,448,118
 1, 6, 2,  17, 322,118,448
 1, 7, 1,  16, 514,118,496
 1, 7, 2,  16, 338,496,118
 1, 8, 1, 116, 630,496,610
 1, 8, 2,   9, 347,610,496
 1, 9, 1,  35, 665,610,103
 1, 9, 2,  44, 391,103,610
 1,10, 1,   7, 672,103,614
 1,10, 2,  30, 421,614,103
 1,11, 1,  18, 690,614,613
 1,11, 2,  18, 439,613,614
 1,12, 1,  11, 701,613,104
 1,12, 2,  31, 470,104,613
 1,13, 1,  26, 727,104,758
 1,13, 2,   5, 475,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  33,  51,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  64, 115,196,26
 2, 3, 2, 363, 408,26,196
 2, 4, 1,  37, 152,26,193
 2, 4, 2,  48, 456,193,26
 2, 5, 1,  50, 202,193,37
 2, 5, 2,  40, 496,37,193
 2, 6, 1,  23, 225,37,152
 2, 6, 2,  31, 527,152,37
 2, 7, 1,  24, 249,152,760
 2, 7, 2,  94, 621,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  28,  28,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  30,  58,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 121,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  51, 159,470,597
 4, 3, 1,  24, 170,470,125
 4, 3, 2,  35, 194,125,470
 4, 4, 1,  30, 200,125,667
 4, 4, 2, 346, 540,667,125
 4, 5, 1,  19, 219,667,422
 4, 5, 2,  19, 559,422,667
 4, 6, 1,  37, 256,422,151
 4, 6, 2,  66, 625,151,422
 4, 7, 1,  73, 329,151,20
 4, 7, 2,  79, 704,20,151
 4, 8, 1,   7, 336,20,741
 4, 8, 2,   8, 712,741,20
 4, 9, 1,  18, 354,741,773
 4, 9, 2,  18, 730,773,741
 4,10, 1,  38, 392,773,152
 4,10, 2,   5, 735,152,773
 5, 1, 1,  94,  94,4012,510
 5, 1, 2,  91,  91,510,4012
 5, 2, 1,  45, 139,510,528
 5, 2, 2,  50, 141,528,510
 5, 3, 1,  15, 154,528,327
 5, 3, 2,  14, 155,327,528
 5, 4, 1,  15, 169,327,458
 5, 4, 2,  17, 172,458,327
 5, 5, 1,  23, 192,458,459
 5, 5, 2,  27, 199,459,458
 5, 6, 1,  87, 279,459,405
 5, 6, 2,  87, 286,405,459
 6, 1, 1,  35,  35,405,150
 6, 1, 2, 266, 266,150,405
 6, 2, 1,  23,  58,150,148
 6, 2, 2,  35, 301,148,150
 6, 3, 1,  33,  91,148,149
 6, 3, 2,  15, 316,149,148
 6, 4, 1,  73, 164,149,44
 6, 4, 2,  94, 410,44,149
 6, 5, 1,  29, 193,44,351
 6, 5, 2,  29, 439,351,44
 6, 6, 1,  50, 243,351,36
 6, 6, 2,   7, 446,36,351
 6, 7, 1,  22, 265,36,776
 6, 7, 2,  77, 523,776,36
 6, 8, 1,   7, 272,776,37
 6, 8, 2,   7, 530,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  91,  91,691,179
 7, 2, 1,  51,  94,691,64
 7, 2, 2,  14, 105,64,691
 7, 3, 1,  22, 116,64,65
 7, 3, 2,  27, 132,65,64
 7, 4, 1,  36, 152,65,66
 7, 4, 2,  36, 168,66,65
 7, 5, 1,  21, 173,66,750
 7, 5, 2,   4, 172,750,66
 7, 6, 1,  59, 232,750,63
 7, 6, 2,  59, 231,63,750
 7, 7, 1,  30, 262,63,67
 7, 7, 2,  38, 269,67,63
 7, 8, 1,  23, 285,67,55
 7, 8, 2,  58, 327,55,67
 7, 9, 1,  27, 312,55,61
 7, 9, 2,  29, 356,61,55
 7,10, 1,  19, 331,61,59
 7,10, 2,  88, 444,59,61
 7,11, 1,  18, 349,59,76
 7,11, 2,  25, 469,76,59
 7,12, 1,  22, 371,76,141
 7,12, 2,  22, 491,141,76
 7,13, 1,  14, 385,141,166
 7,13, 2,  58, 549,166,141
 7,14, 1,  19, 404,166,182
 7,14, 2,  14, 563,182,166
 7,15, 1,  14, 418,182,403
 7,15, 2,  24, 587,403,182
 8, 1, 1,  34,  34,81,38
 8, 1, 2,  74,  74,38,81
 8, 2, 1,  58,  92,38,280
 8, 2, 2, 169, 243,280,38
 8, 3, 1,  46, 138,280,142
 8, 3, 2,  36, 279,142,280
 8, 4, 1,  20, 158,142,126
 8, 4, 2, 134, 413,126,142
 8, 5, 1,   7, 165,126,653
 8, 5, 2,  38, 451,653,126
 8, 6, 1,  28, 193,653,35
 8, 6, 2,  14, 465,35,653
 8, 7, 1,  15, 208,35,193
 8, 7, 2,  70, 535,193,35
 9, 1, 1,  39,  39,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 139,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 207,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 278,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 350,223,224
 9, 5, 2,  72, 348,224,223
 9, 6, 1,  41, 391,224,506
 9, 6, 2,  40, 388,506,224
 9, 7, 1,  33, 424,506,41
 9, 7, 2,  32, 420,41,506
 9, 8, 1,  26, 450,41,655
 9, 8, 2,  29, 449,655,41
 9, 9, 1,  43, 493,655,443
 9, 9, 2,  44, 493,443,655
 9,10, 1,  32, 525,443,73
 9,10, 2,  32, 525,73,443
 9,11, 1,  42, 567,73,72
 9,11, 2,  44, 569,72,73
 9,12, 1,  32, 599,72,194
 9,12, 2,  34, 603,194,72
 9,13, 1,  30, 629,194,282
 9,13, 2,  30, 633,282,194
 9,14, 1,  21, 650,282,2
 9,14, 2,  27, 660,2,282
 9,15, 1,  19, 669,2,203
 9,15, 2,  30, 690,203,2
 9,16, 1,  16, 685,203,3
 9,16, 2,  15, 705,3,203
10, 1, 1,  37,  37,124,410
10, 1, 2,  40,  40,410,124
10, 2, 1,  69, 106,410,189
10, 2, 2,  70, 110,189,410
10, 3, 1,   4, 110,189,738
10, 3, 2,  20, 130,738,189
10, 4, 1,  80, 190,738,372
10, 4, 2,  79, 209,372,738
10, 5, 1,  18, 208,372,42
10, 5, 2,  15, 224,42,372
10, 6, 1,  55, 263,42,172
10, 6, 2,  58, 282,172,42
10, 7, 1, 108, 371,172,370
10, 7, 2, 112, 394,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  59,  59,5,130
11, 2, 1,  16,  75,5,151
11, 2, 2,  14,  73,151,5
11, 3, 1,  59, 134,151,127
11, 3, 2,  54, 127,127,151
11, 4, 1,  23, 157,127,149
11, 4, 2,   7, 134,149,127
11, 5, 1,  72, 229,149,432
11, 5, 2,  82, 216,432,149
12, 1, 1,   8,   8,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  73,  81,9,178
12, 2, 2,  72,  79,178,9
12, 3, 1,  52, 133,178,148
12, 3, 2,  52, 131,148,178
13, 1, 1, 118, 118,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1, 113, 231,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1,  68, 299,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1, 107, 406,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  66, 472,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  59, 531,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1, 107, 638,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1,  87, 725,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  20, 165,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 176,331,586
14, 4, 2,  18, 182,586,331
14, 5, 1,  37, 213,586,107
14, 5, 2,  25, 207,107,586
14, 6, 1,  44, 257,107,701
14, 6, 2,  52, 259,701,107
14, 7, 1,  37, 294,701,108
14, 7, 2,  47, 306,108,701
14, 8, 1,  46, 340,108,73
14, 8, 2,  46, 352,73,108
14, 9, 1,  47, 387,73,72
14, 9, 2,  46, 398,72,73
14,10, 1,  26, 413,72,132
14,10, 2,  26, 424,132,72
15, 1, 1,  55,  55,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  61, 116,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1, 146, 262,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1,  92, 354,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  42,  42,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  29,  71,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  23,  94,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  34, 128,226,272
16, 4, 2,  33,  90,272,226
16, 5, 1,  12, 140,272,50
