# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 156, 156,2127,175
 1, 1, 2,  61,  61,175,2127
 1, 2, 1, 114, 270,175,174
 1, 2, 2,  57, 118,174,175
 1, 3, 1,   8, 278,174,615
 1, 3, 2,  62, 180,615,174
 1, 4, 1,  32, 310,615,243
 1, 4, 2,  16, 196,243,615
 1, 5, 1,  31, 341,243,448
 1, 5, 2,  16, 212,448,243
 1, 6, 1,  72, 413,448,118
 1, 6, 2,  17, 229,118,448
 1, 7, 1,  16, 429,118,496
 1, 7, 2,  16, 245,496,118
 1, 8, 1,  43, 472,496,610
 1, 8, 2,   9, 254,610,496
 1, 9, 1,  30, 502,610,103
 1, 9, 2,  29, 283,103,610
 1,10, 1,   7, 509,103,614
 1,10, 2,  16, 299,614,103
 1,11, 1,  18, 527,614,613
 1,11, 2,  18, 317,613,614
 1,12, 1,  10, 537,613,104
 1,12, 2,   9, 326,104,613
 1,13, 1,  23, 560,104,758
 1,13, 2,   5, 331,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  61,  79,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  44, 123,196,26
 2, 3, 2,  50,  95,26,196
 2, 4, 1,  44, 167,26,193
 2, 4, 2,  69, 164,193,26
 2, 5, 1,  65, 232,193,37
 2, 5, 2,  37, 201,37,193
 2, 6, 1,  38, 270,37,152
 2, 6, 2,  32, 233,152,37
 2, 7, 1,  30, 300,152,760
 2, 7, 2,  44, 277,760,152
 3, 1, 1,  25,  25,269,39
 3, 1, 2,  21,  21,39,269
 3, 2, 1,  28,  53,39,116
 3, 2, 2,  30,  51,116,39
 3, 3, 1,  68, 121,116,133
 3, 3, 2,  63, 114,133,116
 4, 1, 1, 111, 111,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  46, 157,597,470
 4, 2, 2,  39, 147,470,597
 4, 3, 1,  30, 187,470,125
 4, 3, 2,  18, 165,125,470
 4, 4, 1,  78, 265,125,667
 4, 4, 2,  43, 208,667,125
 4, 5, 1,  23, 288,667,422
 4, 5, 2,  18, 226,422,667
 4, 6, 1,  42, 330,422,151
 4, 6, 2,  59, 285,151,422
 4, 7, 1,  72, 402,151,20
 4, 7, 2,  76, 361,20,151
 4, 8, 1,   7, 409,20,741
 4, 8, 2,   7, 368,741,20
 4, 9, 1,  18, 427,741,773
 4, 9, 2,  18, 386,773,741
 4,10, 1,  67, 494,773,152
 4,10, 2,   5, 391,152,773
 5, 1, 1,  95,  95,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 140,510,528
 5, 2, 2,  45, 135,528,510
 5, 3, 1,  21, 161,528,327
 5, 3, 2,  14, 149,327,528
 5, 4, 1,  17, 178,327,458
 5, 4, 2,  19, 168,458,327
 5, 5, 1,  25, 203,458,459
 5, 5, 2,  23, 191,459,458
 5, 6, 1,  88, 291,459,405
 5, 6, 2,  87, 278,405,459
 6, 1, 1,  27,  27,405,150
 6, 1, 2, 193, 193,150,405
 6, 2, 1,  24,  51,150,148
 6, 2, 2,  30, 223,148,150
 6, 3, 1,  23,  74,148,149
 6, 3, 2,  33, 256,149,148
 6, 4, 1,  76, 150,149,44
 6, 4, 2,  74, 330,44,149
 6, 5, 1,  29, 179,44,351
 6, 5, 2,  29, 359,351,44
 6, 6, 1,  45, 224,351,36
 6, 6, 2,   7, 366,36,351
 6, 7, 1,  22, 246,36,776
 6, 7, 2,  26, 392,776,36
 6, 8, 1,   7, 253,776,37
 6, 8, 2,   7, 399,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  47,  47,691,179
 7, 2, 1,  46,  89,691,64
 7, 2, 2,  14,  61,64,691
 7, 3, 1,  22, 111,64,65
 7, 3, 2,  23,  84,65,64
 7, 4, 1,  36, 147,65,66
 7, 4, 2,  36, 120,66,65
 7, 5, 1,  53, 200,66,750
 7, 5, 2,   4, 124,750,66
 7, 6, 1,  61, 261,750,63
 7, 6, 2,  58, 182,63,750
 7, 7, 1,  35, 296,63,67
 7, 7, 2,  36, 218,67,63
 7, 8, 1,  36, 332,67,55
 7, 8, 2,  74, 292,55,67
 7, 9, 1,  30, 362,55,61
 7, 9, 2,  30, 322,61,55
 7,10, 1,  31, 393,61,59
 7,10, 2,  52, 374,59,61
 7,11, 1,  18, 411,59,76
 7,11, 2,  23, 397,76,59
 7,12, 1,  26, 437,76,141
 7,12, 2,  22, 419,141,76
 7,13, 1,  14, 451,141,166
 7,13, 2,  39, 458,166,141
 7,14, 1,  20, 471,166,182
 7,14, 2,  14, 472,182,166
 7,15, 1,  14, 485,182,403
 7,15, 2,  20, 492,403,182
 8, 1, 1,  31,  31,81,38
 8, 1, 2,  32,  32,38,81
 8, 2, 1,  58,  89,38,280
 8, 2, 2,  60,  92,280,38
 8, 3, 1,  38, 127,280,142
 8, 3, 2,  36, 128,142,280
 8, 4, 1,  25, 152,142,126
