# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 179, 179,2127,175
 1, 1, 2,  75,  75,175,2127
 1, 2, 1, 109, 288,175,174
 1, 2, 2, 182, 257,174,175
 1, 3, 1, 125, 413,174,615
 1, 3, 2,  58, 315,615,174
 1, 4, 1,  32, 445,615,243
 1, 4, 2, 105, 420,243,615
 1, 5, 1,  31, 476,243,448
 1, 5, 2,  16, 436,448,243
 1, 6, 1, 101, 577,448,118
 1, 6, 2,  17, 453,118,448
 1, 7, 1,  16, 593,118,496
 1, 7, 2,  16, 469,496,118
 1, 8, 1,  54, 647,496,610
 1, 8, 2,   9, 478,610,496
 1, 9, 1,  36, 683,610,103
 1, 9, 2,  47, 525,103,610
 1,10, 1,   7, 690,103,614
 1,10, 2,  34, 559,614,103
 1,11, 1,  18, 708,614,613
 1,11, 2,  18, 577,613,614
 1,12, 1,  11, 719,613,104
 1,12, 2,  31, 608,104,613
 1,13, 1,  38, 757,104,758
 1,13, 2,   5, 613,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  52,  70,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  44, 114,196,26
 2, 3, 2,  52,  97,26,196
 2, 4, 1,  87, 201,26,193
 2, 4, 2,  52, 149,193,26
 2, 5, 1, 296, 497,193,37
 2, 5, 2,  89, 238,37,193
 2, 6, 1,  19, 516,37,152
 2, 6, 2,  75, 313,152,37
 2, 7, 1,  26, 542,152,760
 2, 7, 2, 116, 429,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  32,  32,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  30,  62,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 125,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  41, 149,470,597
 4, 3, 1,  29, 175,470,125
 4, 3, 2,  24, 173,125,470
 4, 4, 1,  30, 205,125,667
 4, 4, 2, 309, 482,667,125
 4, 5, 1,  19, 224,667,422
 4, 5, 2,  19, 501,422,667
 4, 6, 1,  80, 304,422,151
 4, 6, 2, 279, 780,151,422
 4, 7, 1,  73, 377,151,20
 4, 7, 2,  74, 854,20,151
 4, 8, 1,   7, 384,20,741
 4, 8, 2,   8, 862,741,20
 4, 9, 1,  18, 402,741,773
 4, 9, 2,  18, 880,773,741
 4,10, 1,  50, 452,773,152
 4,10, 2,   5, 885,152,773
 5, 1, 1, 102, 102,4012,510
 5, 1, 2, 115, 115,510,4012
 5, 2, 1,  45, 147,510,528
 5, 2, 2,  48, 163,528,510
 5, 3, 1,  15, 162,528,327
 5, 3, 2,  14, 177,327,528
 5, 4, 1,  15, 177,327,458
 5, 4, 2,  16, 193,458,327
 5, 5, 1,  23, 200,458,459
 5, 5, 2,  27, 220,459,458
 5, 6, 1,  87, 287,459,405
 5, 6, 2,  88, 308,405,459
 6, 1, 1,  27,  27,405,150
 6, 1, 2, 114, 114,150,405
 6, 2, 1,  23,  50,150,148
 6, 2, 2,  32, 146,148,150
 6, 3, 1,  36,  86,148,149
 6, 3, 2,  15, 161,149,148
 6, 4, 1,  73, 159,149,44
 6, 4, 2,  93, 254,44,149
 6, 5, 1,  29, 188,44,351
 6, 5, 2,  29, 283,351,44
 6, 6, 1,   8, 196,351,36
 6, 6, 2,   7, 290,36,351
 6, 7, 1,  22, 218,36,776
 6, 7, 2, 104, 394,776,36
 6, 8, 1,   7, 225,776,37
 6, 8, 2,   7, 401,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 310, 310,691,179
 7, 2, 1,  24,  67,691,64
 7, 2, 2,  14, 324,64,691
 7, 3, 1,  22,  89,64,65
 7, 3, 2,  30, 354,65,64
 7, 4, 1,  36, 125,65,66
 7, 4, 2,  36, 390,66,65
 7, 5, 1,  29, 154,66,750
 7, 5, 2,   4, 394,750,66
 7, 6, 1,  59, 213,750,63
 7, 6, 2,  59, 453,63,750
 7, 7, 1,  31, 244,63,67
 7, 7, 2,  63, 516,67,63
 7, 8, 1,  24, 268,67,55
 7, 8, 2,  29, 545,55,67
 7, 9, 1,  27, 295,55,61
 7, 9, 2, 151, 696,61,55
 7,10, 1,  20, 315,61,59
 7,10, 2,  80, 776,59,61
 7,11, 1,  18, 333,59,76
 7,11, 2,  24, 800,76,59
 7,12, 1,  26, 359,76,141
 7,12, 2,  22, 822,141,76
 7,13, 1,  14, 373,141,166
 7,13, 2,  47, 869,166,141
 7,14, 1,  47, 420,166,182
 7,14, 2,  14, 883,182,166
 7,15, 1,  14, 434,182,403
 7,15, 2,  28, 911,403,182
 8, 1, 1,  30,  30,81,38
 8, 1, 2,  46,  46,38,81
 8, 2, 1,  58,  88,38,280
 8, 2, 2,  84, 130,280,38
 8, 3, 1,  37, 125,280,142
 8, 3, 2,  36, 166,142,280
 8, 4, 1,  16, 141,142,126
 8, 4, 2,  55, 221,126,142
 8, 5, 1,   7, 148,126,653
 8, 5, 2,  83, 304,653,126
 8, 6, 1,  29, 177,653,35
 8, 6, 2,  14, 318,35,653
 8, 7, 1,  61, 238,35,193
 8, 7, 2,  69, 387,193,35
 9, 1, 1,  39,  39,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 139,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 207,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 278,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 350,223,224
 9, 5, 2,  72, 348,224,223
 9, 6, 1,  41, 391,224,506
 9, 6, 2,  40, 388,506,224
 9, 7, 1,  33, 424,506,41
 9, 7, 2,  32, 420,41,506
 9, 8, 1,  26, 450,41,655
 9, 8, 2,  28, 448,655,41
 9, 9, 1,  43, 493,655,443
 9, 9, 2,  45, 493,443,655
 9,10, 1,  32, 525,443,73
 9,10, 2,  31, 524,73,443
 9,11, 1,  42, 567,73,72
 9,11, 2,  44, 568,72,73
 9,12, 1,  32, 599,72,194
 9,12, 2,  37, 605,194,72
 9,13, 1,  30, 629,194,282
 9,13, 2,  29, 634,282,194
 9,14, 1,  24, 653,282,2
 9,14, 2,  29, 663,2,282
 9,15, 1,  18, 671,2,203
 9,15, 2,  40, 703,203,2
 9,16, 1,  16, 687,203,3
 9,16, 2,  14, 717,3,203
10, 1, 1,  37,  37,124,410
10, 1, 2,  42,  42,410,124
10, 2, 1,  95, 132,410,189
10, 2, 2,  75, 117,189,410
10, 3, 1,   4, 136,189,738
10, 3, 2,  19, 136,738,189
10, 4, 1,  80, 216,738,372
10, 4, 2,  79, 215,372,738
10, 5, 1,  27, 243,372,42
10, 5, 2,  15, 230,42,372
10, 6, 1,  54, 297,42,172
10, 6, 2,  54, 284,172,42
10, 7, 1, 108, 405,172,370
10, 7, 2, 140, 424,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  59,  59,5,130
11, 2, 1,  64, 123,5,151
11, 2, 2,  14,  73,151,5
11, 3, 1,  71, 194,151,127
11, 3, 2,  54, 127,127,151
11, 4, 1,  32, 226,127,149
11, 4, 2,   7, 134,149,127
11, 5, 1,  72, 298,149,432
11, 5, 2,  89, 223,432,149
12, 1, 1,  12,  12,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  73,  85,9,178
12, 2, 2,  73,  80,178,9
12, 3, 1,  52, 137,178,148
12, 3, 2,  52, 132,148,178
13, 1, 1,  81,  81,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1, 285, 366,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1,  80, 446,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1, 134, 580,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  77, 657,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  56, 713,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1, 119, 832,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1, 107, 939,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  20, 165,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 176,331,586
14, 4, 2,  25, 189,586,331
14, 5, 1,  31, 207,586,107
14, 5, 2,  25, 214,107,586
14, 6, 1,  44, 251,107,701
14, 6, 2,  50, 264,701,107
14, 7, 1,  37, 288,701,108
14, 7, 2,  43, 307,108,701
14, 8, 1,  46, 334,108,73
14, 8, 2,  46, 353,73,108
14, 9, 1,  47, 381,73,72
14, 9, 2,  47, 400,72,73
14,10, 1,  26, 407,72,132
14,10, 2,  26, 426,132,72
15, 1, 1,  37,  37,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  42,  79,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1,  91, 170,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1, 231, 401,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  66,  66,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  24,  90,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  22, 112,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  33, 145,226,272
16, 4, 2,  33,  90,272,226
16, 5, 1,  12, 157,272,50
16, 5, 2,  11, 101,50,272
16, 6, 1,  16, 173,50,49
16, 6, 2,  15, 116,49,50
17, 1, 1, 106, 106,229,301
17, 1, 2, 105, 105,301,229
17, 2, 1,  23, 129,301,163
17, 2, 2,  23, 128,163,301
17, 3, 1,  30, 159,163,70
17, 3, 2,  16, 144,70,163
17, 4, 1,  67, 226,70,157
17, 4, 2,  66, 210,157,70
17, 5, 1,  48, 274,157,295
17, 5, 2,  50, 260,295,157
17, 6, 1,  12, 286,295,158
17, 6, 2,  10, 270,158,295
17, 7, 1,  13, 299,158,623
17, 7, 2,  16, 286,623,158
17, 8, 1,  15, 314,623,156
17, 8, 2,  15, 301,156,623
17, 9, 1,  57, 371,156,155
17, 9, 2,  36, 337,155,156
17,10, 1,  93, 464,155,187
17,10, 2,  85, 422,187,155
17,11, 1, 129, 593,187,599
17,11, 2,  97, 519,599,187
17,12, 1,  72, 665,599,311
17,12, 2,  90, 609,311,599
18, 1, 1,  40,  40,727,797
18, 1, 2,  81,  81,797,727
18, 2, 1, 140, 180,797,456
18, 2, 2, 114, 195,456,797
18, 3, 1,  64, 244,456,110
18, 3, 2,  26, 221,110,456
18, 4, 1,  98, 342,110,109
18, 4, 2, 123, 344,109,110
18, 5, 1,  20, 362,109,331
18, 5, 2,  19, 363,331,109
18, 6, 1,  15, 377,331,586
18, 6, 2,  25, 388,586,331
18, 7, 1,  26, 403,586,107
18, 7, 2,  26, 414,107,586
18, 8, 1,  32, 435,107,701
18, 8, 2,  33, 447,701,107
18, 9, 1,  37, 472,701,108
18, 9, 2,  36, 483,108,701
18,10, 1,   7, 479,108,594
18,10, 2,  13, 496,594,108
18,11, 1,  29, 508,594,73
18,11, 2,  29, 525,73,594
18,12, 1,  62, 570,73,72
18,12, 2,  61, 586,72,73
18,13, 1,  26, 596,72,132
18,13, 2,  26, 612,132,72
18,14, 1,  35, 631,132,194
18,14, 2,  15, 627,194,132
18,15, 1,  37, 668,194,282
18,15, 2,  71, 698,282,194
18,16, 1,  51, 719,282,2
18,16, 2,  26, 724,2,282
18,17, 1,  58, 777,2,3
18,17, 2,  59, 783,3,2
18,18, 1,  20, 797,3,513
18,18, 2,  21, 804,513,3
18,19, 1,  14, 811,513,354
