# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 227, 227,2127,175
 1, 1, 2, 169, 169,175,2127
 1, 2, 1, 484, 711,175,174
 1, 2, 2, 193, 362,174,175
 1, 3, 1,   8, 719,174,615
 1, 3, 2,  62, 424,615,174
 1, 4, 1,  32, 751,615,243
 1, 4, 2,  16, 440,243,615
 1, 5, 1,  31, 782,243,448
 1, 5, 2,  16, 456,448,243
 1, 6, 1, 186, 968,448,118
 1, 6, 2,  17, 473,118,448
 1, 7, 1,  16, 984,118,496
 1, 7, 2,  16, 489,496,118
 1, 8, 1, 130,1114,496,610
 1, 8, 2,   9, 498,610,496
 1, 9, 1,  55,1169,610,103
 1, 9, 2, 156, 654,103,610
 1,10, 1,   7,1176,103,614
 1,10, 2, 106, 760,614,103
 1,11, 1,  18,1194,614,613
 1,11, 2,  18, 778,613,614
 1,12, 1,  14,1208,613,104
 1,12, 2,   9, 787,104,613
 1,13, 1,  25,1233,104,758
 1,13, 2,   5, 792,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  30,  48,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 532, 580,196,26
 2, 3, 2,  59, 104,26,196
 2, 4, 1, 484,1064,26,193
 2, 4, 2,  73, 177,193,26
 2, 5, 1, 224,1288,193,37
 2, 5, 2, 309, 486,37,193
 2, 6, 1,  19,1307,37,152
 2, 6, 2, 269, 755,152,37
 2, 7, 1, 258,1565,152,760
 2, 7, 2, 262,1017,760,152
 3, 1, 1,  45,  45,269,39
 3, 1, 2, 225, 225,39,269
 3, 2, 1,  28,  73,39,116
 3, 2, 2,  30, 255,116,39
 3, 3, 1,  64, 137,116,133
 3, 3, 2,  63, 318,133,116
 4, 1, 1, 146, 146,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 183,597,470
 4, 2, 2,  83, 191,470,597
 4, 3, 1,  24, 207,470,125
 4, 3, 2,  18, 209,125,470
 4, 4, 1,  93, 300,125,667
 4, 4, 2, 431, 640,667,125
 4, 5, 1,  19, 319,667,422
 4, 5, 2,  19, 659,422,667
 4, 6, 1,  49, 368,422,151
 4, 6, 2, 380,1039,151,422
 4, 7, 1,  72, 440,151,20
 4, 7, 2,  74,1113,20,151
 4, 8, 1,   7, 447,20,741
 4, 8, 2,   7,1120,741,20
 4, 9, 1,  18, 465,741,773
 4, 9, 2,  18,1138,773,741
 4,10, 1,  80, 545,773,152
 4,10, 2,   5,1143,152,773
 5, 1, 1, 112, 112,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 157,510,528
 5, 2, 2,  60, 150,528,510
 5, 3, 1,  18, 175,528,327
 5, 3, 2,  14, 164,327,528
 5, 4, 1,  18, 193,327,458
 5, 4, 2,  16, 180,458,327
 5, 5, 1,  23, 216,458,459
 5, 5, 2,  30, 210,459,458
 5, 6, 1,  94, 310,459,405
 5, 6, 2,  87, 297,405,459
 6, 1, 1,  33,  33,405,150
 6, 1, 2, 227, 227,150,405
 6, 2, 1,  26,  59,150,148
 6, 2, 2,  68, 295,148,150
 6, 3, 1,  34,  93,148,149
 6, 3, 2,  65, 360,149,148
 6, 4, 1,  73, 166,149,44
 6, 4, 2, 103, 463,44,149
 6, 5, 1,  29, 195,44,351
 6, 5, 2,  29, 492,351,44
 6, 6, 1, 103, 298,351,36
 6, 6, 2,   7, 499,36,351
 6, 7, 1,  22, 320,36,776
 6, 7, 2, 323, 822,776,36
 6, 8, 1,   7, 327,776,37
 6, 8, 2,   7, 829,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 231, 231,691,179
 7, 2, 1,  25,  68,691,64
 7, 2, 2,  14, 245,64,691
 7, 3, 1,  22,  90,64,65
 7, 3, 2,  23, 268,65,64
 7, 4, 1,  36, 126,65,66
 7, 4, 2,  36, 304,66,65
 7, 5, 1,  26, 152,66,750
 7, 5, 2,   4, 308,750,66
 7, 6, 1,  59, 211,750,63
 7, 6, 2,  59, 367,63,750
 7, 7, 1,  32, 243,63,67
 7, 7, 2, 132, 499,67,63
 7, 8, 1,  23, 266,67,55
 7, 8, 2,  87, 586,55,67
 7, 9, 1,  47, 313,55,61
 7, 9, 2,  80, 666,61,55
 7,10, 1,  20, 333,61,59
 7,10, 2, 106, 772,59,61
 7,11, 1,  18, 351,59,76
 7,11, 2, 249,1021,76,59
 7,12, 1,  23, 374,76,141
 7,12, 2,  22,1043,141,76
 7,13, 1,  14, 388,141,166
 7,13, 2,  34,1077,166,141
 7,14, 1,  19, 407,166,182
 7,14, 2,  14,1091,182,166
 7,15, 1,  14, 421,182,403
 7,15, 2,  24,1115,403,182
 8, 1, 1,  30,  30,81,38
 8, 1, 2,  61,  61,38,81
 8, 2, 1,  58,  88,38,280
 8, 2, 2, 628, 689,280,38
 8, 3, 1,  37, 125,280,142
 8, 3, 2,  36, 725,142,280
 8, 4, 1,  15, 140,142,126
 8, 4, 2, 173, 898,126,142
 8, 5, 1,   7, 147,126,653
 8, 5, 2, 106,1004,653,126
 8, 6, 1, 210, 357,653,35
 8, 6, 2,  14,1018,35,653
 8, 7, 1, 211, 568,35,193
 8, 7, 2, 214,1232,193,35
 9, 1, 1,  39,  39,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 139,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 207,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 278,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 350,223,224
 9, 5, 2,  72, 348,224,223
 9, 6, 1,  41, 391,224,506
 9, 6, 2,  40, 388,506,224
 9, 7, 1,  33, 424,506,41
 9, 7, 2,  32, 420,41,506
 9, 8, 1,  27, 451,41,655
 9, 8, 2,  31, 451,655,41
 9, 9, 1,  43, 494,655,443
 9, 9, 2,  44, 495,443,655
 9,10, 1,  32, 526,443,73
 9,10, 2,  31, 526,73,443
 9,11, 1,  42, 568,73,72
 9,11, 2,  74, 600,72,73
 9,12, 1,  32, 600,72,194
 9,12, 2,  38, 638,194,72
 9,13, 1,  29, 629,194,282
 9,13, 2,  29, 667,282,194
 9,14, 1,  39, 668,282,2
 9,14, 2,  20, 687,2,282
 9,15, 1,  18, 686,2,203
 9,15, 2,  38, 725,203,2
 9,16, 1,  16, 702,203,3
 9,16, 2,  14, 739,3,203
10, 1, 1,  39,  39,124,410
10, 1, 2,  56,  56,410,124
10, 2, 1,  69, 108,410,189
10, 2, 2,  92, 148,189,410
10, 3, 1,   4, 112,189,738
10, 3, 2,  48, 196,738,189
10, 4, 1,  80, 192,738,372
10, 4, 2,  79, 275,372,738
10, 5, 1,  82, 274,372,42
10, 5, 2,  15, 290,42,372
10, 6, 1,  54, 328,42,172
10, 6, 2,  59, 349,172,42
10, 7, 1, 108, 436,172,370
10, 7, 2, 118, 467,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  60,  60,5,130
11, 2, 1,  35,  94,5,151
11, 2, 2,  14,  74,151,5
11, 3, 1, 147, 241,151,127
11, 3, 2,  54, 128,127,151
11, 4, 1,  19, 260,127,149
11, 4, 2,   7, 135,149,127
11, 5, 1,  72, 332,149,432
11, 5, 2,  86, 221,432,149
12, 1, 1,  23,  23,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  73,  96,9,178
12, 2, 2,  72,  79,178,9
12, 3, 1,  52, 148,178,148
12, 3, 2,  53, 132,148,178
13, 1, 1, 430, 430,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1, 237, 667,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1, 443,1110,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1, 449,1559,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  49,1608,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  95,1703,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1, 145,1848,145,143
13, 7, 2,  16, 207,143,145
