# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 262, 262,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 991,1253,175,174
 1, 2, 2,  81, 144,174,175
 1, 3, 1,   8,1261,174,615
 1, 3, 2,  60, 204,615,174
 1, 4, 1,  32,1293,615,243
 1, 4, 2,  16, 220,243,615
 1, 5, 1,  31,1324,243,448
 1, 5, 2,  16, 236,448,243
 1, 6, 1, 357,1681,448,118
 1, 6, 2,  17, 253,118,448
 1, 7, 1,  16,1697,118,496
 1, 7, 2,  16, 269,496,118
 1, 8, 1, 130,1827,496,610
 1, 8, 2,   9, 278,610,496
 1, 9, 1,  66,1893,610,103
 1, 9, 2,  35, 313,103,610
 1,10, 1,   7,1900,103,614
 1,10, 2,  24, 337,614,103
 1,11, 1,  18,1918,614,613
 1,11, 2,  18, 355,613,614
 1,12, 1, 130,2048,613,104
 1,12, 2,   9, 364,104,613
 1,13, 1,  76,2124,104,758
 1,13, 2,   5, 369,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 363, 381,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 170, 551,196,26
 2, 3, 2, 460, 505,26,196
 2, 4, 1,  51, 602,26,193
 2, 4, 2, 144, 649,193,26
 2, 5, 1, 104, 706,193,37
 2, 5, 2,  45, 694,37,193
 2, 6, 1,  42, 748,37,152
 2, 6, 2,  45, 739,152,37
 2, 7, 1,  35, 783,152,760
 2, 7, 2,  63, 802,760,152
 3, 1, 1,  36,  36,269,39
 3, 1, 2,  56,  56,39,269
 3, 2, 1,  28,  64,39,116
 3, 2, 2,  31,  87,116,39
 3, 3, 1,  74, 138,116,133
 3, 3, 2,  63, 150,133,116
 4, 1, 1, 136, 136,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1, 126, 262,597,470
 4, 2, 2,  62, 170,470,597
 4, 3, 1,  34, 296,470,125
 4, 3, 2,  23, 193,125,470
 4, 4, 1,  55, 351,125,667
 4, 4, 2, 431, 624,667,125
 4, 5, 1,  31, 382,667,422
 4, 5, 2,  19, 643,422,667
 4, 6, 1,  65, 447,422,151
 4, 6, 2,  89, 732,151,422
 4, 7, 1,  73, 520,151,20
 4, 7, 2, 123, 855,20,151
 4, 8, 1,   7, 527,20,741
 4, 8, 2,   8, 863,741,20
 4, 9, 1,  18, 545,741,773
 4, 9, 2,  18, 881,773,741
 4,10, 1,  80, 625,773,152
