# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 174, 174,2127,175
 1, 1, 2, 198, 198,175,2127
 1, 2, 1, 109, 283,175,174
 1, 2, 2, 126, 324,174,175
 1, 3, 1,   8, 291,174,615
 1, 3, 2,  56, 380,615,174
 1, 4, 1,  32, 323,615,243
 1, 4, 2,  16, 396,243,615
 1, 5, 1,  31, 354,243,448
 1, 5, 2,  16, 412,448,243
 1, 6, 1,  69, 423,448,118
 1, 6, 2,  17, 429,118,448
 1, 7, 1,  16, 439,118,496
 1, 7, 2,  16, 445,496,118
 1, 8, 1,  63, 502,496,610
 1, 8, 2,   9, 454,610,496
 1, 9, 1,  40, 542,610,103
 1, 9, 2,  69, 523,103,610
 1,10, 1,   7, 549,103,614
 1,10, 2,  27, 550,614,103
 1,11, 1,  18, 567,614,613
 1,11, 2,  18, 568,613,614
 1,12, 1,  12, 579,613,104
 1,12, 2,   9, 577,104,613
 1,13, 1,  56, 635,104,758
 1,13, 2,   5, 582,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  32,  50,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  39,  89,196,26
 2, 3, 2, 168, 213,26,196
 2, 4, 1,  40, 129,26,193
 2, 4, 2,  68, 281,193,26
 2, 5, 1,  35, 164,193,37
 2, 5, 2,  85, 366,37,193
 2, 6, 1,  19, 183,37,152
 2, 6, 2,  63, 429,152,37
 2, 7, 1,  31, 214,152,760
 2, 7, 2, 221, 650,760,152
 3, 1, 1,  45,  45,269,39
 3, 1, 2,  84,  84,39,269
 3, 2, 1,  28,  73,39,116
 3, 2, 2,  29, 113,116,39
 3, 3, 1,  64, 137,116,133
 3, 3, 2,  63, 176,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  55, 163,470,597
 4, 3, 1,  25, 171,470,125
 4, 3, 2,  18, 181,125,470
 4, 4, 1,  32, 203,125,667
 4, 4, 2, 431, 612,667,125
 4, 5, 1,  19, 222,667,422
 4, 5, 2,  19, 631,422,667
 4, 6, 1,  38, 260,422,151
 4, 6, 2,  65, 696,151,422
 4, 7, 1,  72, 332,151,20
 4, 7, 2,  75, 771,20,151
 4, 8, 1,   7, 339,20,741
 4, 8, 2,   7, 778,741,20
 4, 9, 1,  18, 357,741,773
 4, 9, 2,  18, 796,773,741
 4,10, 1,  66, 423,773,152
 4,10, 2,   5, 801,152,773
 5, 1, 1,  99,  99,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 144,510,528
 5, 2, 2, 106, 196,528,510
 5, 3, 1,  16, 160,528,327
 5, 3, 2,  14, 210,327,528
 5, 4, 1,  15, 175,327,458
 5, 4, 2,  15, 225,458,327
 5, 5, 1,  25, 200,458,459
 5, 5, 2,  28, 253,459,458
 5, 6, 1,  87, 287,459,405
 5, 6, 2,  88, 341,405,459
 6, 1, 1,  40,  40,405,150
 6, 1, 2, 151, 151,150,405
 6, 2, 1,  23,  63,150,148
 6, 2, 2,  73, 224,148,150
 6, 3, 1,  28,  91,148,149
 6, 3, 2,  62, 286,149,148
 6, 4, 1,  73, 164,149,44
 6, 4, 2,  87, 373,44,149
 6, 5, 1,  29, 193,44,351
 6, 5, 2,  29, 402,351,44
 6, 6, 1,   8, 201,351,36
 6, 6, 2,   7, 409,36,351
 6, 7, 1,  22, 223,36,776
 6, 7, 2, 265, 674,776,36
 6, 8, 1,   7, 230,776,37
 6, 8, 2,   7, 681,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 417, 417,691,179
 7, 2, 1,  24,  67,691,64
 7, 2, 2,  14, 431,64,691
 7, 3, 1,  22,  89,64,65
 7, 3, 2,  28, 459,65,64
 7, 4, 1,  36, 125,65,66
 7, 4, 2,  36, 495,66,65
 7, 5, 1,  24, 149,66,750
 7, 5, 2,   4, 499,750,66
 7, 6, 1,  59, 208,750,63
 7, 6, 2,  59, 558,63,750
 7, 7, 1,  30, 238,63,67
 7, 7, 2, 113, 671,67,63
 7, 8, 1,  26, 264,67,55
 7, 8, 2,  76, 747,55,67
 7, 9, 1,  31, 295,55,61
 7, 9, 2,  77, 824,61,55
 7,10, 1,  22, 317,61,59
 7,10, 2, 192,1016,59,61
 7,11, 1,  18, 335,59,76
 7,11, 2,  41,1057,76,59
 7,12, 1,  26, 361,76,141
 7,12, 2,  22,1079,141,76
 7,13, 1,  14, 375,141,166
 7,13, 2,  26,1105,166,141
 7,14, 1,  17, 392,166,182
 7,14, 2,  14,1119,182,166
 7,15, 1,  14, 406,182,403
 7,15, 2,  22,1141,403,182
 8, 1, 1,  90,  90,81,38
 8, 1, 2,  69,  69,38,81
 8, 2, 1,  58, 148,38,280
 8, 2, 2, 149, 218,280,38
 8, 3, 1,  37, 185,280,142
 8, 3, 2,  36, 254,142,280
 8, 4, 1,  16, 201,142,126
 8, 4, 2, 215, 469,126,142
 8, 5, 1,   7, 208,126,653
