# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 248, 248,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 377, 625,175,174
 1, 2, 2, 183, 246,174,175
 1, 3, 1,   8, 633,174,615
 1, 3, 2,  62, 308,615,174
 1, 4, 1,  32, 665,615,243
 1, 4, 2,  16, 324,243,615
 1, 5, 1,  31, 696,243,448
 1, 5, 2,  16, 340,448,243
 1, 6, 1, 383,1079,448,118
 1, 6, 2,  17, 357,118,448
 1, 7, 1,  16,1095,118,496
 1, 7, 2,  16, 373,496,118
 1, 8, 1, 130,1225,496,610
 1, 8, 2,   9, 382,610,496
 1, 9, 1,  85,1310,610,103
 1, 9, 2,  34, 416,103,610
 1,10, 1,   7,1317,103,614
 1,10, 2,  20, 436,614,103
 1,11, 1,  18,1335,614,613
 1,11, 2,  18, 454,613,614
 1,12, 1,  24,1359,613,104
 1,12, 2,   9, 463,104,613
 1,13, 1,  53,1412,104,758
 1,13, 2,   5, 468,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 204, 222,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 397, 619,196,26
 2, 3, 2, 375, 420,26,196
 2, 4, 1,  91, 710,26,193
 2, 4, 2, 517, 937,193,26
 2, 5, 1, 472,1182,193,37
 2, 5, 2,  65,1002,37,193
 2, 6, 1, 178,1360,37,152
 2, 6, 2,  48,1050,152,37
 2, 7, 1,  38,1398,152,760
 2, 7, 2, 337,1387,760,152
 3, 1, 1,  45,  45,269,39
 3, 1, 2,  59,  59,39,269
 3, 2, 1,  28,  73,39,116
 3, 2, 2,  32,  91,116,39
 3, 3, 1,  72, 145,116,133
 3, 3, 2,  63, 154,133,116
 4, 1, 1, 125, 125,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  58, 183,597,470
 4, 2, 2,  52, 160,470,597
 4, 3, 1,  40, 223,470,125
 4, 3, 2,  18, 178,125,470
 4, 4, 1, 192, 415,125,667
 4, 4, 2, 323, 501,667,125
 4, 5, 1,  33, 448,667,422
 4, 5, 2,  19, 520,422,667
 4, 6, 1,  62, 510,422,151
 4, 6, 2, 108, 628,151,422
 4, 7, 1,  72, 582,151,20
 4, 7, 2, 119, 747,20,151
 4, 8, 1,   7, 589,20,741
 4, 8, 2,   7, 754,741,20
 4, 9, 1,  18, 607,741,773
 4, 9, 2,  18, 772,773,741
 4,10, 1,  80, 687,773,152
 4,10, 2,   5, 777,152,773
 5, 1, 1, 143, 143,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 188,510,528
 5, 2, 2,  46, 136,528,510
 5, 3, 1,  30, 218,528,327
 5, 3, 2,  14, 150,327,528
 5, 4, 1,  38, 256,327,458
 5, 4, 2,  19, 169,458,327
 5, 5, 1,  31, 287,458,459
 5, 5, 2,  44, 213,459,458
 5, 6, 1,  90, 377,459,405
 5, 6, 2,  87, 300,405,459
 6, 1, 1,  35,  35,405,150
 6, 1, 2, 245, 245,150,405
 6, 2, 1,  24,  59,150,148
 6, 2, 2,  47, 292,148,150
 6, 3, 1,  43, 102,148,149
 6, 3, 2,  32, 324,149,148
 6, 4, 1,  77, 179,149,44
 6, 4, 2,  82, 406,44,149
 6, 5, 1,  29, 208,44,351
 6, 5, 2,  29, 435,351,44
 6, 6, 1,  67, 275,351,36
 6, 6, 2,   7, 442,36,351
 6, 7, 1,  22, 297,36,776
 6, 7, 2, 290, 732,776,36
 6, 8, 1,   7, 304,776,37
 6, 8, 2,   7, 739,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2,  62,  62,691,179
 7, 2, 1, 154, 197,691,64
 7, 2, 2,  14,  76,64,691
 7, 3, 1,  22, 219,64,65
 7, 3, 2,  26, 102,65,64
 7, 4, 1,  36, 255,65,66
 7, 4, 2,  36, 138,66,65
 7, 5, 1,  53, 308,66,750
 7, 5, 2,   4, 142,750,66
 7, 6, 1,  86, 394,750,63
 7, 6, 2,  59, 201,63,750
 7, 7, 1,  60, 454,63,67
 7, 7, 2,  40, 241,67,63
 7, 8, 1, 190, 644,67,55
 7, 8, 2, 316, 557,55,67
 7, 9, 1,  39, 683,55,61
