# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 183, 183,2127,175
 1, 1, 2,  63,  63,175,2127
 1, 2, 1, 108, 291,175,174
 1, 2, 2, 103, 166,174,175
 1, 3, 1,   8, 299,174,615
 1, 3, 2,  46, 212,615,174
 1, 4, 1,  32, 331,615,243
 1, 4, 2,  16, 228,243,615
 1, 5, 1,  31, 362,243,448
 1, 5, 2,  16, 244,448,243
 1, 6, 1, 109, 471,448,118
 1, 6, 2,  17, 261,118,448
 1, 7, 1,  16, 487,118,496
 1, 7, 2,  16, 277,496,118
 1, 8, 1, 115, 602,496,610
 1, 8, 2,   9, 286,610,496
 1, 9, 1,  35, 637,610,103
 1, 9, 2,  43, 329,103,610
 1,10, 1,   7, 644,103,614
 1,10, 2,  30, 359,614,103
 1,11, 1,  18, 662,614,613
 1,11, 2,  18, 377,613,614
 1,12, 1,  11, 673,613,104
 1,12, 2,   9, 386,104,613
 1,13, 1,  54, 727,104,758
 1,13, 2,   5, 391,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  27,  45,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1, 232, 277,196,26
 2, 3, 2,  60, 105,26,196
 2, 4, 1,  39, 316,26,193
 2, 4, 2,  71, 176,193,26
 2, 5, 1,  36, 352,193,37
 2, 5, 2,  42, 218,37,193
 2, 6, 1,  39, 391,37,152
 2, 6, 2,  67, 285,152,37
 2, 7, 1,  26, 417,152,760
 2, 7, 2, 242, 527,760,152
 3, 1, 1,  20,  20,269,39
 3, 1, 2,  20,  20,39,269
 3, 2, 1,  28,  48,39,116
 3, 2, 2,  30,  50,116,39
 3, 3, 1,  65, 113,116,133
 3, 3, 2,  63, 113,133,116
 4, 1, 1, 115, 115,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  46, 161,597,470
 4, 2, 2,  40, 148,470,597
 4, 3, 1,  30, 191,470,125
 4, 3, 2,  18, 166,125,470
 4, 4, 1,  36, 227,125,667
 4, 4, 2,  89, 255,667,125
 4, 5, 1,  23, 250,667,422
 4, 5, 2,  19, 274,422,667
 4, 6, 1,  39, 289,422,151
 4, 6, 2,  81, 355,151,422
 4, 7, 1,  72, 361,151,20
 4, 7, 2,  75, 430,20,151
 4, 8, 1,   7, 368,20,741
 4, 8, 2,   7, 437,741,20
 4, 9, 1,  18, 386,741,773
 4, 9, 2,  18, 455,773,741
 4,10, 1,  75, 461,773,152
 4,10, 2,   5, 460,152,773
 5, 1, 1, 110, 110,4012,510
 5, 1, 2,  90,  90,510,4012
 5, 2, 1,  45, 155,510,528
 5, 2, 2,  46, 136,528,510
 5, 3, 1,  18, 173,528,327
 5, 3, 2,  14, 150,327,528
 5, 4, 1,  17, 190,327,458
 5, 4, 2, 104, 254,458,327
 5, 5, 1,  25, 215,458,459
 5, 5, 2,  32, 286,459,458
 5, 6, 1,  88, 303,459,405
 5, 6, 2,  89, 375,405,459
 6, 1, 1,  33,  33,405,150
 6, 1, 2, 299, 299,150,405
 6, 2, 1,  22,  55,150,148
 6, 2, 2,  30, 329,148,150
 6, 3, 1,  30,  85,148,149
 6, 3, 2,  14, 343,149,148
 6, 4, 1,  74, 159,149,44
 6, 4, 2, 105, 448,44,149
 6, 5, 1,  29, 188,44,351
 6, 5, 2,  29, 477,351,44
 6, 6, 1,  11, 199,351,36
 6, 6, 2,   7, 484,36,351
 6, 7, 1,  22, 221,36,776
 6, 7, 2, 313, 797,776,36
 6, 8, 1,   7, 228,776,37
 6, 8, 2,   7, 804,37,776
 7, 1, 1,  43,  43,179,691
 7, 1, 2, 506, 506,691,179
 7, 2, 1,  56,  99,691,64
 7, 2, 2,  14, 520,64,691
 7, 3, 1,  22, 121,64,65
 7, 3, 2,  27, 547,65,64
 7, 4, 1,  36, 157,65,66
 7, 4, 2,  36, 583,66,65
 7, 5, 1,  51, 208,66,750
 7, 5, 2,   4, 587,750,66
 7, 6, 1,  60, 268,750,63
 7, 6, 2,  59, 646,63,750
 7, 7, 1,  33, 301,63,67
 7, 7, 2,  46, 692,67,63
 7, 8, 1,  26, 327,67,55
 7, 8, 2, 170, 862,55,67
 7, 9, 1,  28, 355,55,61
 7, 9, 2,  32, 894,61,55
 7,10, 1,  24, 379,61,59
 7,10, 2,  92, 986,59,61
 7,11, 1,  18, 397,59,76
 7,11, 2,  39,1025,76,59
 7,12, 1,  22, 419,76,141
 7,12, 2,  22,1047,141,76
 7,13, 1,  14, 433,141,166
 7,13, 2,  32,1079,166,141
 7,14, 1,  20, 453,166,182
 7,14, 2,  14,1093,182,166
 7,15, 1,  14, 467,182,403
 7,15, 2,  24,1117,403,182
 8, 1, 1,  32,  32,81,38
 8, 1, 2,  68,  68,38,81
 8, 2, 1,  58,  90,38,280
 8, 2, 2,  72, 140,280,38
 8, 3, 1,  37, 127,280,142
 8, 3, 2,  36, 176,142,280
 8, 4, 1,  18, 145,142,126
 8, 4, 2,  34, 210,126,142
 8, 5, 1,   7, 152,126,653
 8, 5, 2,  75, 285,653,126
 8, 6, 1,  31, 183,653,35
 8, 6, 2,  14, 299,35,653
 8, 7, 1,  20, 203,35,193
 8, 7, 2,  52, 351,193,35
 9, 1, 1,  40,  40,69,494
 9, 1, 2,  38,  38,494,69
 9, 2, 1, 100, 140,494,90
 9, 2, 2,  99, 137,90,494
 9, 3, 1,  68, 208,90,630
 9, 3, 2,  69, 206,630,90
 9, 4, 1,  71, 279,630,223
 9, 4, 2,  70, 276,223,630
 9, 5, 1,  72, 351,223,224
 9, 5, 2,  72, 348,224,223
 9, 6, 1,  42, 393,224,506
 9, 6, 2,  40, 388,506,224
 9, 7, 1,  33, 426,506,41
 9, 7, 2,  32, 420,41,506
 9, 8, 1,  27, 453,41,655
 9, 8, 2,  27, 447,655,41
 9, 9, 1,  43, 496,655,443
 9, 9, 2,  44, 491,443,655
 9,10, 1,  33, 529,443,73
 9,10, 2,  31, 522,73,443
 9,11, 1,  43, 572,73,72
 9,11, 2,  45, 567,72,73
 9,12, 1,  33, 605,72,194
 9,12, 2,  40, 607,194,72
 9,13, 1,  29, 634,194,282
 9,13, 2,  29, 636,282,194
 9,14, 1,  23, 657,282,2
 9,14, 2,  20, 656,2,282
 9,15, 1,  18, 675,2,203
 9,15, 2,  53, 709,203,2
 9,16, 1,  16, 691,203,3
 9,16, 2,  14, 723,3,203
10, 1, 1,  38,  38,124,410
10, 1, 2,  47,  47,410,124
10, 2, 1,  70, 108,410,189
10, 2, 2,  70, 117,189,410
10, 3, 1,   4, 112,189,738
10, 3, 2,  51, 168,738,189
10, 4, 1,  80, 192,738,372
10, 4, 2,  79, 247,372,738
10, 5, 1,  43, 235,372,42
10, 5, 2,  15, 262,42,372
10, 6, 1,  56, 291,42,172
10, 6, 2,  59, 321,172,42
10, 7, 1, 108, 399,172,370
10, 7, 2, 122, 443,370,172
11, 1, 1,  59,  59,130,5
11, 1, 2,  59,  59,5,130
11, 2, 1,  21,  80,5,151
11, 2, 2,  14,  73,151,5
11, 3, 1,  59, 139,151,127
11, 3, 2,  54, 127,127,151
11, 4, 1,  64, 203,127,149
11, 4, 2,   7, 134,149,127
11, 5, 1,  72, 275,149,432
11, 5, 2,  77, 211,432,149
12, 1, 1,   8,   8,832,9
12, 1, 2,   7,   7,9,832
12, 2, 1,  73,  81,9,178
12, 2, 2,  72,  79,178,9
12, 3, 1,  52, 133,178,148
12, 3, 2,  53, 132,148,178
13, 1, 1,  92,  92,2,3
13, 1, 2,  57,  57,3,2
13, 2, 1, 136, 228,3,513
13, 2, 2,  19,  76,513,3
13, 3, 1,  51, 279,513,354
13, 3, 2,  30, 106,354,513
13, 4, 1,  74, 353,354,355
13, 4, 2,  30, 136,355,354
13, 5, 1,  56, 409,355,439
13, 5, 2,  30, 166,439,355
13, 6, 1,  44, 453,439,145
13, 6, 2,  25, 191,145,439
13, 7, 1,  35, 488,145,143
13, 7, 2,  16, 207,143,145
13, 8, 1,  69, 557,143,144
13, 8, 2,  32, 239,144,143
14, 1, 1,  22,  22,456,110
14, 1, 2,  22,  22,110,456
14, 2, 1, 123, 145,110,109
14, 2, 2, 123, 145,109,110
14, 3, 1,  20, 165,109,331
14, 3, 2,  19, 164,331,109
14, 4, 1,  11, 176,331,586
14, 4, 2,  16, 180,586,331
14, 5, 1,  37, 213,586,107
14, 5, 2,  25, 205,107,586
14, 6, 1,  40, 253,107,701
14, 6, 2,  42, 247,701,107
14, 7, 1,  37, 290,701,108
14, 7, 2,  36, 283,108,701
14, 8, 1,  46, 336,108,73
14, 8, 2,  46, 329,73,108
14, 9, 1,  46, 382,73,72
14, 9, 2,  46, 375,72,73
14,10, 1,  26, 408,72,132
14,10, 2,  26, 401,132,72
15, 1, 1,  43,  43,49,50
15, 1, 2,  10,  10,50,49
15, 2, 1,  33,  76,50,272
15, 2, 2,  16,  26,272,50
15, 3, 1, 139, 215,272,229
15, 3, 2,  10,  36,229,272
15, 4, 1, 233, 448,229,196
15, 4, 2,  16,  52,196,229
16, 1, 1,  13,  13,197,196
16, 1, 2,  13,  13,196,197
16, 2, 1,  27,  40,196,232
16, 2, 2,  22,  35,232,196
16, 3, 1,  22,  62,232,226
16, 3, 2,  22,  57,226,232
16, 4, 1,  33,  95,226,272
16, 4, 2,  33,  90,272,226
16, 5, 1,  12, 107,272,50
16, 5, 2,  11, 101,50,272
16, 6, 1,  16, 123,50,49
16, 6, 2,  15, 116,49,50
17, 1, 1, 106, 106,229,301
17, 1, 2, 105, 105,301,229
17, 2, 1,  23, 129,301,163
17, 2, 2,  23, 128,163,301
17, 3, 1,  24, 153,163,70
17, 3, 2,  16, 144,70,163
17, 4, 1,  67, 220,70,157
17, 4, 2,  66, 210,157,70
17, 5, 1,  48, 268,157,295
17, 5, 2, 127, 337,295,157
17, 6, 1,  11, 279,295,158
17, 6, 2,   9, 346,158,295
17, 7, 1,  12, 291,158,623
17, 7, 2,  14, 360,623,158
17, 8, 1,  14, 305,623,156
17, 8, 2,  14, 374,156,623
17, 9, 1,  55, 360,156,155
17, 9, 2,  36, 410,155,156
17,10, 1,  87, 447,155,187
17,10, 2,  84, 494,187,155
17,11, 1,  52, 499,187,599
17,11, 2,  55, 549,599,187
17,12, 1,  72, 571,599,311
17,12, 2, 111, 660,311,599
18, 1, 1,  34,  34,727,797
18, 1, 2,  20,  20,797,727
18, 2, 1, 112, 146,797,456
18, 2, 2, 112, 132,456,797
18, 3, 1,  59, 205,456,110
18, 3, 2,  23, 155,110,456
18, 4, 1,  98, 303,110,109
18, 4, 2, 113, 268,109,110
18, 5, 1,  20, 323,109,331
18, 5, 2,  19, 287,331,109
18, 6, 1,  16, 339,331,586
18, 6, 2,  16, 303,586,331
18, 7, 1,  28, 367,586,107
18, 7, 2,  26, 329,107,586
18, 8, 1,  32, 399,107,701
18, 8, 2,  33, 362,701,107
18, 9, 1,  37, 436,701,108
18, 9, 2,  36, 398,108,701
18,10, 1,   7, 443,108,594
18,10, 2,  11, 409,594,108
18,11, 1,  29, 472,594,73
18,11, 2,  29, 438,73,594
18,12, 1,  61, 533,73,72
18,12, 2,  61, 499,72,73
18,13, 1,  26, 559,72,132
18,13, 2,  26, 525,132,72
18,14, 1,  29, 588,132,194
18,14, 2,  14, 539,194,132
18,15, 1,  36, 624,194,282
18,15, 2,  37, 576,282,194
18,16, 1,  63, 687,282,2
18,16, 2,  25, 601,2,282
18,17, 1,  58, 745,2,3
18,17, 2,  58, 659,3,2
18,18, 1,  20, 765,3,513
18,18, 2,  20, 679,513,3
18,19, 1,  13, 778,513,354
18,19, 2,  19, 698,354,513
18,20, 1,  17, 795,354,355
18,20, 2,  10, 708,355,354
18,21, 1,  48, 843,355,184
18,21, 2,  47, 755,184,355
19, 1, 1, 108, 108,420,190
19, 1, 2,  50,  50,190,420
19, 2, 1,  86, 194,190,761
19, 2, 2,   8,  58,761,190
19, 3, 1,  56, 250,761,152
19, 3, 2,  13,  71,152,761
19, 4, 1,  27, 277,152,37
19, 4, 2,  27,  98,37,152
19, 5, 1,  27, 304,37,193
19, 5, 2,  20, 118,193,37
19, 6, 1,  70, 374,193,26
19, 6, 2,  25, 143,26,193
19, 7, 1, 324, 698,26,197
19, 7, 2,  54, 197,197,26
20, 1, 1,  43,  43,70,163
20, 1, 2,  43,  43,163,70
20, 2, 1,  21,  64,163,801
20, 2, 2,  21,  64,801,163
20, 3, 1,   6,  70,801,301
20, 3, 2,   6,  70,301,801
20, 4, 1,  49, 119,301,39
20, 4, 2,  49, 119,39,301
20, 5, 1,  39, 158,39,269
20, 5, 2,  13, 132,269,39
20, 6, 1,  40, 198,269,146
20, 6, 2,  36, 168,146,269
20, 7, 1,  29, 227,146,288
20, 7, 2,  17, 185,288,146
20, 8, 1,  32, 259,288,232
20, 8, 2,  32, 217,232,288
20, 9, 1, 276, 535,232,196
20, 9, 2,  26, 243,196,232
20,10, 1,   6, 541,196,197
20,10, 2,   6, 249,197,196
20,11, 1,  47, 588,197,200
20,11, 2,  46, 295,200,197
20,12, 1,  91, 679,200,201
20,12, 2,   6, 301,201,200
20,13, 1,  43, 722,201,60
20,13, 2,  42, 343,60,201
20,14, 1,  21, 743,60,58
20,14, 2,  21, 364,58,60
20,15, 1,  28, 771,58,61
20,15, 2,  27, 391,61,58
20,16, 1,  21, 792,61,55
20,16, 2,  12, 403,55,61
20,17, 1,  21, 813,55,67
20,17, 2,  11, 414,67,55
20,18, 1,  26, 839,67,63
20,18, 2,  19, 433,63,67
20,19, 1,  62, 901,63,750
20,19, 2,  45, 478,750,63
20,20, 1,  11, 912,750,66
20,20, 2,  11, 489,66,750
20,21, 1,  50, 962,66,65
20,21, 2,  50, 539,65,66
20,22, 1,  45,1007,65,64
20,22, 2,  26, 565,64,65
20,23, 1, 127,1134,64,691
20,23, 2,  23, 588,691,64
20,24, 1,  76,1210,691,179
20,24, 2,  53, 641,179,691
20,25, 1,  53,1263,179,180
20,25, 2,  53, 694,180,179
20,26, 1,  27,1290,180,181
20,26, 2,  26, 720,181,180
20,27, 1,  33,1323,181,508
20,27, 2,  32, 752,508,181
20,28, 1,  45,1368,508,4029
20,28, 2,  45, 797,4029,508
20,29, 1,  13,1381,4029,4030
20,29, 2,  13, 810,4030,4029
20,30, 1, 198,1579,4030,4039
20,30, 2, 198,1008,4039,4030
20,31, 1,  72,1651,4039,4035
20,31, 2,  72,1080,4035,4039
21, 1, 1,  19,  19,70,163
21, 1, 2,  19,  19,163,70
21, 2, 1,  37,  56,163,39
21, 2, 2,  37,  56,39,163
21, 3, 1,  31,  87,39,146
21, 3, 2,  25,  81,146,39
21, 4, 1,  17, 104,146,439
21, 4, 2,  13,  94,439,146
21, 5, 1,  18, 122,439,188
21, 5, 2,  18, 112,188,439
21, 6, 1,  19, 141,188,185
21, 6, 2,  14, 126,185,188
21, 7, 1,  12, 153,185,232
21, 7, 2,  11, 137,232,185
21, 8, 1,  12, 165,232,196
21, 8, 2,  12, 149,196,232
21, 9, 1,   5, 170,196,197
21, 9, 2,   5, 154,197,196
21,10, 1,  29, 199,197,200
21,10, 2,  29, 183,200,197
21,11, 1,   6, 205,200,201
21,11, 2,   5, 188,201,200
21,12, 1,  40, 245,201,140
21,12, 2,   9, 197,140,201
21,13, 1,  20, 265,140,416
21,13, 2,  19, 216,416,140
21,14, 1,  45, 310,416,121
21,14, 2,  45, 261,121,416
21,15, 1,  18, 328,121,128
21,15, 2,  15, 276,128,121
21,16, 1,  24, 352,128,67
21,16, 2,  23, 299,67,128
21,17, 1,  16, 368,67,63
21,17, 2,  15, 314,63,67
21,18, 1,  54, 422,63,750
21,18, 2,  36, 350,750,63
21,19, 1,   9, 431,750,66
21,19, 2,   9, 359,66,750
21,20, 1,  14, 445,66,346
21,20, 2,  14, 373,346,66
21,21, 1,  19, 464,346,906
21,21, 2,  19, 392,906,346
21,22, 1,  16, 480,906,65
21,22, 2,   7, 399,65,906
21,23, 1,  41, 521,65,64
21,23, 2,  21, 420,64,65
21,24, 1,  61, 582,64,691
21,24, 2,  18, 438,691,64
21,25, 1,  43, 625,691,179
21,25, 2,  35, 473,179,691
21,26, 1,  43, 668,179,180
21,26, 2,  42, 515,180,179
21,27, 1,  23, 691,180,181
21,27, 2,  21, 536,181,180
21,28, 1,  25, 716,181,508
21,28, 2,  25, 561,508,181
21,29, 1,  36, 752,508,4029
21,29, 2,  36, 597,4029,508
21,30, 1,  11, 763,4029,4030
21,30, 2,  11, 608,4030,4029
21,31, 1, 158, 921,4030,4039
21,31, 2, 158, 766,4039,4030
21,32, 1,  58, 979,4039,4035
21,32, 2,  58, 824,4035,4039
21,33, 1,  19, 998,4035,4064
21,33, 2,  19, 843,4064,4035
22, 1, 1,  45,  45,142,720
22, 1, 2,  36,  36,720,142
22, 2, 1,  96, 141,720,54
22, 2, 2, 100, 136,54,720
22, 3, 1,  16, 157,54,46
22, 3, 2, 179, 315,46,54
22, 4, 1, 139, 296,46,47
22, 4, 2,  28, 343,47,46
22, 5, 1, 102, 398,47,395
22, 5, 2, 142, 485,395,47
22, 6, 1, 155, 553,395,679
22, 6, 2, 155, 640,679,395
22, 7, 1,  53, 606,679,390
22, 7, 2,  53, 693,390,679
23, 1, 1,  52,  52,142,720
23, 1, 2,  58,  58,720,142
23, 2, 1, 148, 200,720,47
23, 2, 2, 101, 159,47,720
23, 3, 1, 102, 302,47,395
23, 3, 2, 142, 301,395,47
23, 4, 1, 150, 452,395,390
23, 4, 2, 155, 456,390,395
23, 5, 1, 118, 570,390,679
23, 5, 2, 202, 658,679,390
24, 1, 1, 148, 148,142,126
24, 1, 2,  21,  21,126,142
24, 2, 1, 161, 309,126,35
24, 2, 2,  11,  32,35,126
24, 3, 1,  44, 353,35,48
24, 3, 2,  26,  58,48,35
24, 4, 1, 109, 462,48,49
24, 4, 2,  13,  71,49,48
24, 5, 1,  10, 472,49,50
24, 5, 2,  10,  81,50,49
24, 6, 1,  61, 533,50,272
24, 6, 2,   6,  87,272,50
24, 7, 1,   7, 540,272,644
24, 7, 2,   7,  94,644,272
24, 8, 1,  81, 621,644,229
24, 8, 2,   5,  99,229,644
24, 9, 1,  13, 634,229,232
24, 9, 2,  13, 112,232,229
24,10, 1, 153, 787,232,185
24,10, 2,  11, 123,185,232
24,11, 1,  31, 818,185,188
24,11, 2,  15, 138,188,185
24,12, 1,  64, 882,188,439
24,12, 2,  18, 156,439,188
24,13, 1,  35, 917,439,145
24,13, 2,  19, 175,145,439
24,14, 1,  23, 940,145,143
24,14, 2,  10, 185,143,145
24,15, 1,  71,1011,143,144
24,15, 2,  14, 199,144,143
25, 1, 1,  28,  28,586,107
25, 1, 2,  32,  32,107,586
26, 1, 1, 130, 130,56,60
26, 1, 2, 233, 233,60,56
26, 2, 1,  21, 151,60,58
26, 2, 2, 188, 421,58,60
26, 3, 1,  63, 214,58,59
26, 3, 2, 226, 647,59,58
26, 4, 1, 109, 323,59,61
26, 4, 2, 134, 781,61,59
26, 5, 1, 106, 429,61,55
26, 5, 2, 113, 894,55,61
26, 6, 1,  62, 491,55,67
26, 6, 2, 172,1066,67,55
26, 7, 1,  57, 548,67,63
26, 7, 2, 185,1251,63,67
27, 1, 1,  24,  24,149,148
27, 1, 2,  45,  45,148,149
27, 2, 1,  64,  88,148,150
27, 2, 2,  30,  75,150,148
27, 3, 1,  42, 130,150,405
27, 3, 2,  57, 132,405,150
28, 1, 1,  44,  44,108,73
28, 1, 2,  44,  44,73,108
28, 2, 1,  46,  90,73,72
28, 2, 2,  48,  92,72,73
28, 3, 1,  26, 116,72,132
28, 3, 2,  26, 118,132,72
29, 1, 1,  37,  37,80,64
29, 1, 2,  36,  36,64,80
30, 1, 1,  20,  20,462,254
30, 1, 2,  55,  55,254,462
30, 2, 1, 240, 260,254,144
30, 2, 2,  55, 110,144,254
30, 3, 1,  57, 317,144,868
30, 3, 2, 339, 449,868,144
30, 4, 1, 304, 621,868,660
30, 4, 2,  20, 469,660,868
30, 5, 1, 259, 880,660,861
30, 5, 2, 257, 726,861,660
30, 6, 1, 160,1040,861,856
30, 6, 2, 204, 930,856,861
30, 7, 1, 214,1254,856,2
30, 7, 2, 102,1032,2,856
31, 1, 1, 113, 113,727,797
31, 1, 2,  67,  67,797,727
31, 2, 1, 151, 264,797,456
31, 2, 2, 170, 237,456,797
31, 3, 1, 145, 409,456,110
31, 3, 2,  84, 321,110,456
31, 4, 1, 159, 568,110,109
31, 4, 2, 186, 507,109,110
31, 5, 1,  49, 617,109,331
31, 5, 2,  71, 578,331,109
31, 6, 1,  47, 664,331,586
31, 6, 2,  51, 629,586,331
31, 7, 1,  99, 763,586,107
31, 7, 2,  58, 687,107,586
31, 8, 1,  41, 804,107,701
31, 8, 2,  70, 757,701,107
31, 9, 1,  49, 853,701,108
31, 9, 2,  44, 801,108,701
31,10, 1,  59, 912,108,73
31,10, 2,  51, 852,73,108
32, 1, 1,  82,  82,39,120
32, 1, 2,  82,  82,120,39
32, 2, 1,  25, 107,120,133
32, 2, 2,  24, 106,133,120
32, 3, 1,  46, 153,133,134
32, 3, 2,  47, 153,134,133
32, 4, 1,  42, 195,134,147
32, 4, 2,  42, 195,147,134
32, 5, 1,  43, 238,147,112
32, 5, 2,  42, 237,112,147
32, 6, 1,  16, 254,112,383
32, 6, 2,  18, 255,383,112
32, 7, 1,  39, 293,383,114
32, 7, 2,  25, 280,114,383
32, 8, 1,  24, 317,114,452
32, 8, 2,  40, 320,452,114
32, 9, 1,  63, 380,452,111
32, 9, 2,  62, 382,111,452
32,10, 1,  19, 399,111,812
32,10, 2,  20, 402,812,111
32,11, 1,  18, 417,812,113
32,11, 2,  11, 413,113,812
32,12, 1,  23, 440,113,411
32,12, 2,  24, 437,411,113
32,13, 1,  16, 456,411,275
32,13, 2,  16, 453,275,411
32,14, 1,  24, 480,275,441
